upc,title,description,image_url,product_url
7640108560735,Micro Maxi Scooter,"Micro's highest-rated and most-awarded scooter for adventurous kids. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for any rider to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Maxi-Lavender-1_450x450.png?v=1742577907,https://microkickboard.com/products/maxi-scooter?_pos=1&_sid=ca8026199&_ss=r&variant=37130483761304
7640170574289,Micro Mini Scooter,"Micro's highest-rated and most-awarded scooter for eager youngsters. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for even the littlest riders to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Mini-Ice-Blue-1_450x450.png?v=1766504211,https://microkickboard.com/products/micro-mini-scooter?_pos=1&_sid=6c020472e&_ss=r&variant=37130485072024
7640108560308,Micro Mini Scooter,"Micro's highest-rated and most-awarded scooter for eager youngsters. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for even the littlest riders to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Mini-Ice-Blue-1_450x450.png?v=1766504211,https://microkickboard.com/products/micro-mini-scooter?_pos=1&_sid=18e9be94d&_ss=r&variant=37130484940952
7630053532475,Micro Maxi ECO Scooter,"Help the planet one scoot at a time on the Maxi ECO Scooter. 
Crafted from recycled fishing gear and maritime materials, this sustainable ride reduces manufacturing footprints while keeping harmful waste out of the oceans.
To learn more about our ECO Collection, visit our blog here. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Maxi-ECO-Dark-Green-1_450x450.png?v=1743011320,https://microkickboard.com/products/maxi-eco-scooter?_pos=1&_sid=2c7136456&_ss=r
7640108560339,Micro Mini Scooter,"Micro's highest-rated and most-awarded scooter for eager youngsters. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for even the littlest riders to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Mini-Ice-Blue-1_450x450.png?v=1766504211,https://microkickboard.com/products/micro-mini-scooter?_pos=1&_sid=a6a147270&_ss=r&variant=37130484842648
7640108560759,Micro Maxi Scooter,"Micro's highest-rated and most-awarded scooter for adventurous kids. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for any rider to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Maxi-Lavender-1_450x450.png?v=1742577907,https://microkickboard.com/products/maxi-scooter?_pos=1&_sid=da1d71a9a&_ss=r&variant=37130483695768
7640170572940,Micro Mini Scooter,"Micro's highest-rated and most-awarded scooter for eager youngsters. 
Featuring an adjustable handlebar that grows with your child and a lightweight frame, making it easy for even the littlest riders to maneuver. 
 ",https://microkickboard.com/cdn/shop/files/Final-PDP-Mini-Ice-Blue-1_450x450.png?v=1766504211,https://microkickboard.com/products/micro-mini-scooter?_pos=1&_sid=cef1020fc&_ss=r&variant=37130484482200
