upc,title,description,image_url,product_url
mead_0,ERASER PEN,,,
mead_1,PILOT PEN P-500,,,
43100750246,MEAD WHITE ENVELOPES 50,,,
43100750284,envelopes 65 ct.,,,
43100750857,Envelopes - #6.75 - Press and Seal - Box of 40,,,
43100750871,Envelopes - #10 - Press and Seal - Box of 30,,,
43100751007,White Small Envelopes,,,
43100752127,Small Envelope,,,
43100752141,Envelope Large,,,
43100760122,4 CLASP ENVELOPES,,,
45173065326,96 construction paper,,,
45173546511,OAK TAG BLUE,,,
45173546610,Poster Board Green,,,
45173546818,Poster Board Pink,,,
45173546917,OAK TAG,,,
45173547112,OAK TAG,,,
45173547211,Poster Board Yellow,,,
45173547518,Poster Board Red,,,
45173547815,Poster Board Orange,,,
45173548119,Poster Board Black,,,
45173548416,OAK TAG,,,
51135208335,"8"" Scotch Scissors",,,
60160023969,9 BY 6 BINDER,,,
60160459850,1'5 SOFT BINDER,,,
70330189881,Bic 5 pack pens,,,
70330196643,BIC KIDS PEN-BLACK INK W/STC,,,
70330201187,RED BIC PENS 12 PACK medium,,,
70330201194,BLK MED ROUND STICK 12BX,,,
70330201200,BIC PENS 12 PACK medium,,,
70330201200,BOX BIC PEN,,,
70330201293,12 BIC PENS BLACK fine,,,
70330201309,12 PACK PENS BLUE fine,,,
70330312579,hightlighters,,,
70330351707,Bic Atlantis Medium Ball Pen Ultra Comfort 1 Pen,,,
70330426023,BIC PENCIL 0.5 6PK,,,
70330426030,BIC PENCIL 0.7 6PK,,,
70330436596,BIC PENCIL 40PK,,,
70330503076,BIC- COVER IT CORRECTION FLU,,,
70330505230,CORRECTION TAPE,,,
70330505926,big wite out 2 pack,,,
70330506046,BIC WHITE OUT,,,
70330506206,Bic Wite out,,,
70330506947,WHITE OUT,,,
70330536920,BIC PENS,,,
70330655522,BRITE LINER BLUE BOX 12,,,
70330655546,BRITE LINER PINK BOX 12,,,
70330655560,BRITE LINER GREEN BOX 12,,,
70330802490,COOSH HEADPHONES,,,
70330900318,4 COLOR PEN,,,
70330903388,BRITE LINER ORANGE BOX 12,,,
70330905764,MECHANICAL PENCIL PACK,,,
70330906099,RED PENS,,,
70330908376,5 pc. highlighter,,,
70330911871,LEAD PENCIL .05 5 CT.,,,
70330911888,LEAD PENCIL .07 5 CT.,,,
71641098039,HIGHLIGHTER,,,
71641251625,Sharpie Yellow Highlighter 2 pk,,,
71641251748,HIGHLIGHTER,,,
71641271623,2 PK HIGHLIGH TER,,,
71641271746,SHARPIE HIGHLIGHTER,,,
71723095925,5 STAR REINFORCED FILLER PAPER WR 80 CT.,,,
72512003688,PENTEL SHARPLEL-2 0.5,,,
72512007075,0.3mm LEAD - HB 12 PK TUBE,,,
72512007365,Pentel .05 Lead,,,
72512007631,0.5 LEAD,,,
72512007686,07 lead,,,
72512008911,OIL PESTEL,,,
72512008973,25 COLORS OIL PASTELS,,,
72512027660,ERASER,,,
72512031162,0.7 LEAD,,,
72512057476,Pentel Presto Jumbo Correction Pen,,,
72512130742,.7 LEAD PENCIL,,,
