upc,title,description,image_url,product_url,piece_length,piece_width,piece_height
786138806041,"8.5"" Polka Dotted Balls - Set of 6","Item# 3163Get Ready for Amazing Fun and Play with the Polka Dotted Playground Balls by New Bounce!Tired of flimsy, poor quality balls that don’t even make it through the first month of use?Do you need extra durable, long lasting playground balls that will offer your kids endless hours of fun and play?Then look no further than these fun balls in mesmerizing colors!Inspire Hours of Creative Play Indoors or Outdoors!A must have for all types of indoor or outdoor activities, like handball, kickball, dodgeball games, parties and festive events, classroom rewards, piñata games and lots more.Why Choose These Marbleized Balls by New Bounce:Nobody wants to waste money on flimsy kids’ toys that can’t withstand daily play.This is why we have specially made these playground balls to be extra durable and longer lasting, promising to stand up to rough housing and daily playing.Heavy duty rubber material that resists tearsPerfect for any type of playground activitiesIdeal size (8.5"") that makes it easy for little hands to hold, catch and throwGreat for classroom use and home school projectsEach pack contains 6 Balls (3 white and 3 purple) with 2 pins and a handy pump.",https://newbouncesport.com/cdn/shop/products/3163.jpg?v=1676493525&width=1920,https://newbouncesport.com/products/8-5-polka-dotted-balls-set-of-6,,,
86138106623,Silicone Ring Pogo Stick,"Product Description: New Bounce Pogo Stick This rugged pogo stick is perfect for beginner to intermediate riders.Recommended for children, this modern adaptation of the classic toy will guarantee hours of wholesome fun. Easily supports up to 80 lbs.The minimum weight required to be able to use the pogo stick is 40 lbs.",http://newbouncesport.com/cdn/shop/products/3102-Sport.jpg?v=1764193794,https://newbouncesport.com/products/silicone-ring-pogo-stick,,,
86138106616,Silicone Ring Pogo Stick,"Product Description: New Bounce Pogo Stick This rugged pogo stick is perfect for beginner to intermediate riders.Recommended for children, this modern adaptation of the classic toy will guarantee hours of wholesome fun. Easily supports up to 80 lbs.The minimum weight required to be able to use the pogo stick is 40 lbs.",http://newbouncesport.com/cdn/shop/products/3102-Sport.jpg?v=1764193794,https://newbouncesport.com/products/silicone-ring-pogo-stick,,,
86138106654,Green & Black and Pink & Grey Pogo Stick Combo,"Item # 3198 &amp; 3199 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3198_693b8a3b-2304-4d79-8413-3978aa838621.png?v=1764192093,https://newbouncesport.com/products/green-black-and-pink-grey-pogo-stick-combo,,,
86138107194,Red & Blue and Black & Grey Pogo Stick Combo,"Item # 3123 &amp; 3124 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3124.jpg?v=1764193266,https://newbouncesport.com/products/red-blue-and-black-grey-pogo-stick-combo,,,
86138107200,Red & Blue and Black & Grey Pogo Stick Combo,"Item # 3123 &amp; 3124 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3124.jpg?v=1764193266,https://newbouncesport.com/products/red-blue-and-black-grey-pogo-stick-combo,,,
86138107217,Red & Blue and Black & Grey Pogo Stick Combo,"Item # 3123 &amp; 3124 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3124.jpg?v=1764193266,https://newbouncesport.com/products/red-blue-and-black-grey-pogo-stick-combo,,,
86138106630,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
86138107361,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
86138106661,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
86138107231,Red & Blue and Black & Grey Pogo Stick Combo,"Item # 3123 &amp; 3124 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhance the hours of possible fun. T",http://newbouncesport.com/cdn/shop/files/3124.jpg?v=1764193266,https://newbouncesport.com/products/red-blue-and-black-grey-pogo-stick-combo,,,
86138107248,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
86138107255,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
86138106647,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
786138803859,Pogo Stick 2 Pack Combo Set (Pro and Sport),"Item # 3122, 3125, 3193, 3194, 3195, 3196, &amp; 3197 Pro Sport Edition - Designed for older kids (and adults), the Pogo Stick can withstand up to 80-160 lbs. Great for beginner &amp; intermediate jumpers. Sport Edition - Designed for younger kids, the Pogo Stick has a weight limit of 40 to 80 Lbs. The fun colors enhan",http://newbouncesport.com/cdn/shop/files/3122.jpg?v=1764191883,https://newbouncesport.com/products/pogo-stick-2-pack-combo-set-pro-and-sport,,,
786138803156,Toddler Bucket Swing Seat,CREATE THE BEST MEMORIES WITH HOURS OF FUN - Teach your child how to swing on this kids swing designed for young children. Whether used as a standalone swing or as a swingset accessory it is a perfect addition to your playground. GREAT OUTDOOR SWING WITH HEAVY DUTY CONSTRUCTION - We use only the best top-quality materi,http://newbouncesport.com/cdn/shop/products/71G4beEY3PL._AC_SL1500.jpg?v=1764194041,https://newbouncesport.com/products/toddler-swing-seat,,,
786138806997,Toddler Bucket Swing Seat,CREATE THE BEST MEMORIES WITH HOURS OF FUN - Teach your child how to swing on this kids swing designed for young children. Whether used as a standalone swing or as a swingset accessory it is a perfect addition to your playground. GREAT OUTDOOR SWING WITH HEAVY DUTY CONSTRUCTION - We use only the best top-quality materi,http://newbouncesport.com/cdn/shop/products/71G4beEY3PL._AC_SL1500.jpg?v=1764194041,https://newbouncesport.com/products/toddler-swing-seat,,,
786138803163,Swing Seat,Item#3137 - FBA HOURS OF OUTDOOR FUN - Everyone,http://newbouncesport.com/cdn/shop/products/71QktTTKvtL._AC_SL1500.jpg?v=1764194076,https://newbouncesport.com/products/swing-seat,,,
786138803170,Swing Seat,Item#3136 - FBA HOURS OF OUTDOOR FUN - Everyone,http://newbouncesport.com/cdn/shop/products/71kFnmbHU_L._AC_SL1500.jpg?v=1764194062,https://newbouncesport.com/products/swing-seat-1,,,
