Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,KB-SMZ-SUK01,Sukkos Shimmers Keser Yitnu Lecha,Sukkos Shimmers Keser Yitnu Lecha,Sukkos Shimmers Keser Yitnu Lecha,Sukkos Shimmers Keser Yitnu Lecha,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,789185754310,789185754310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-MDA,Modeh Ani,Modeh Ani,Modeh Ani,Modeh Ani,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962378,760354962378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MCB-PT,"Magic Coloring Book, Playtime","Magic Coloring Book, Playtime","Magic Coloring Book, Playtime","Magic Coloring Book, Playtime",Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962484,760354962484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-VLK,Teddy Bears,Teddy Bears,Teddy Bears,Teddy Bears,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962408,760354962408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-TAP-MA,Modeh Ani Tapetastic,Modeh Ani Tapetastic,Modeh Ani Tapetastic,Modeh Ani Tapetastic,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962545,760354962545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MWAB-MTZ,M. Menchies Mitzvos Magic Water Book,M. Menchies Mitzvos Magic Water Book,M. Menchies Mitzvos Magic Water Book,M. Menchies Mitzvos Magic Water Book,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962729,760354962729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SUK-09,Sukkos 3D Foam Fun Small,Sukkos 3D Foam Fun Small,Sukkos 3D Foam Fun Small,Sukkos 3D Foam Fun Small,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,789185753979,789185753979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-TAP-AB,Alef Beis Tapetastic,Alef Beis Tapetastic,Alef Beis Tapetastic,Alef Beis Tapetastic,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962552,760354962552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-RESS-SHBS,Middos Menchies Shabbor Single,Middos Menchies Shabbor Single,Middos Menchies Shabbor Single,Middos Menchies Shabbor Single,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962736,760354962736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,kb-cnk-pww,PAINT WITH WATER,PAINT WITH WATER,PAINT WITH WATER,PAINT WITH WATER,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,789185754044,789185754044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-SUK02,Sukkos Shimmers Baruch Atah B'voecha,Sukkos Shimmers Baruch Atah B'voecha,Sukkos Shimmers Baruch Atah B'voecha,Sukkos Shimmers Baruch Atah B'voecha,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,789185754747,789185754747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-SHL,Shivisi,Shivisi,Shivisi,Shivisi,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962385,760354962385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MCB-ES,"Magic Coloring Book, Erev Shabbos","Magic Coloring Book, Erev Shabbos","Magic Coloring Book, Erev Shabbos","Magic Coloring Book, Erev Shabbos",Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962460,760354962460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-WLCM,Welcome Sign,Welcome Sign,Welcome Sign,Welcome Sign,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962422,760354962422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MCB-AT,"Magic Coloring Book, All Around Town","Magic Coloring Book, All Around Town","Magic Coloring Book, All Around Town","Magic Coloring Book, All Around Town",Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,760354962477,760354962477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71020,Erev Shabbos Stickeez Book,Erev Shabbos Stickeez Book,Erev Shabbos Stickeez Book,Erev Shabbos Stickeez Book,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,602401929036,602401929036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-71021,Reusable Stickers Brachos,Reusable Stickers Brachos,Reusable Stickers Brachos,Reusable Stickers Brachos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,602401930681,602401930681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-STD-SBS,Stick the Dots Shabbos,Stick the Dots Shabbos,Stick the Dots Shabbos,Stick the Dots Shabbos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625018747,679625018747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-STD-TOR,Stick the Dots Torah,Stick the Dots Torah,Stick the Dots Torah,Stick the Dots Torah,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625033108,679625033108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-STD-AB,Stick the Dots Alef Beis,Stick the Dots Alef Beis,Stick the Dots Alef Beis,Stick the Dots Alef Beis,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625086807,679625086807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SS-AB,Sticker Stacker Alef Beis,Sticker Stacker Alef Beis,Sticker Stacker Alef Beis,Sticker Stacker Alef Beis,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625486812,679625486812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SS-SBS,Sticker Stacker Shabbos,Sticker Stacker Shabbos,Sticker Stacker Shabbos,Sticker Stacker Shabbos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625057098,679625057098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SS-TOR,Sticker Stacker Torah,Sticker Stacker Torah,Sticker Stacker Torah,Sticker Stacker Torah,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625462915,679625462915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CB-TNC,Trace N Color Alef Beis,Trace N Color Alef Beis,Trace N Color Alef Beis,Trace N Color Alef Beis,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625496842,679625496842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SUK-01,Ushpizin Scratch Art Poster,Ushpizin Scratch Art Poster,Ushpizin Scratch Art Poster,Ushpizin Scratch Art Poster,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,789185754563,789185754563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SNS-BRC,Seek n Stick Brachos,Seek n Stick Brachos,Seek n Stick Brachos,Seek n Stick Brachos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625383111,679625383111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SNS-SBS,Seek n Stick Shabbos,Seek n Stick Shabbos,Seek n Stick Shabbos,Seek n Stick Shabbos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625160538,679625160538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SNS-MTZ,Seek n Stick Mitzvos,Seek n Stick Mitzvos,Seek n Stick Mitzvos,Seek n Stick Mitzvos,Others,Arts & Crafts,Judaica Crafts,Kinder Blast,Kinder Blast,679625379206,679625379206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CBN-CNK,COLOR BY NUMBER,COLOR BY NUMBER,COLOR BY NUMBER,COLOR BY NUMBER,Others,Books,Coloring Books,Kinder Blast,Kinder Blast,789185754235,789185754235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#1,MIDDES MENTCHIES FARBRENGEN #1,MIDDES MENTCHIES FARBRENGEN #1,MIDDES MENTCHIES FARBRENGEN #1,MIDDES MENTCHIES FARBRENGEN #1,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437040,9781957437040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#2,MIDDES MENTCHIES FARBRENGEN #2,MIDDES MENTCHIES FARBRENGEN #2,MIDDES MENTCHIES FARBRENGEN #2,MIDDES MENTCHIES FARBRENGEN #2,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437057,9781957437057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437156,9781957437156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437163,9781957437163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,CHAYALA AND SHIMMY BOOK SEASONS,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437170,9781957437170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-LT-BOOK,Hilchos Shabbos Book,Hilchos Shabbos Book,Hilchos Shabbos Book,Hilchos Shabbos Book,Others,Books,Educational,Kinder Blast,Kinder Blast,9781957437194,9781957437194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-LLSING-CHCH,Choo Choo Train,Choo Choo Train,Choo Choo Train,Choo Choo Train,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437217,9781957437217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-LLSING-VIZL,Vi iz leiby,Vi iz leiby,Vi iz leiby,Vi iz leiby,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437224,9781957437224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-LLSING-FARM,Old McDonald,Old McDonald,Old McDonald,Old McDonald,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437231,9781957437231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MNMB-2,Mini Menchies Book 2- Vus Zehn Leiby and Libby,Mini Menchies Book 2- Vus Zehn Leiby and Libby,Mini Menchies Book 2- Vus Zehn Leiby and Libby,Mini Menchies Book 2- Vus Zehn Leiby and Libby,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437132,9781957437132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIDDES MENTCHIES 2,MIDDES MENTCHIES 2,MIDDES MENTCHIES 2,MIDDES MENTCHIES 2,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437095,9781957437095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CSSING-SUK,Sukkos,Sukkos,Sukkos,Sukkos,Others,Books,Judaica Books,Kinder Blast,Kinder Blast,9781957437255,9781957437255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIDDES MENTCHIES ESEN #4,MIDDES MENTCHIES ESEN #4,MIDDES MENTCHIES ESEN #4,MIDDES MENTCHIES ESEN #4,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437033,9781957437033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SDR-MM,Siddur,Siddur,Siddur,Siddur,Others,Books,Judaica Books,Kinder Blast,Kinder Blast,9781957437118,9781957437118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MNMB-1,Mini Menchies Book 1- Vus Tien Leiby and Libby,Mini Menchies Book 1- Vus Tien Leiby and Libby,Mini Menchies Book 1- Vus Tien Leiby and Libby,Mini Menchies Book 1- Vus Tien Leiby and Libby,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437125,9781957437125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIDDES MENTCHIES ESEN#3,MIDDES MENTCHIES ESEN#3,MIDDES MENTCHIES ESEN#3,MIDDES MENTCHIES ESEN#3,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437200,9781957437200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIDDES MENTCHIES FARBRENGEN #4,MIDDES MENTCHIES FARBRENGEN #4,MIDDES MENTCHIES FARBRENGEN #4,MIDDES MENTCHIES FARBRENGEN #4,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437071,9781957437071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIDDES MENTCHIES #1,MIDDES MENTCHIES #1,MIDDES MENTCHIES #1,MIDDES MENTCHIES #1,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437088,9781957437088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CSSING-RH,Rosh Hashanah,Rosh Hashanah,Rosh Hashanah,Rosh Hashanah,Others,Books,Judaica Books,Kinder Blast,Kinder Blast,9781957437248,9781957437248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#3,MIDDES MENTCHIES FARBRENGEN #3,MIDDES MENTCHIES FARBRENGEN #3,MIDDES MENTCHIES FARBRENGEN #3,MIDDES MENTCHIES FARBRENGEN #3,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437064,9781957437064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MNMB-3,Mini Menchies Book 3- Vus Zugen Leiby and Libby,Mini Menchies Book 3- Vus Zugen Leiby and Libby,Mini Menchies Book 3- Vus Zugen Leiby and Libby,Mini Menchies Book 3- Vus Zugen Leiby and Libby,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437149,9781957437149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-AKF4,#4 Shabbos,#4 Shabbos,#4 Shabbos,#4 Shabbos,Others,Books,Judaica Books,Kinder Blast,Kinder Blast,9781957437316,9781957437316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-AKF3,#3 Grocery MIDDES MENTCHIES,#3 Grocery MIDDES MENTCHIES,#3 Grocery MIDDES MENTCHIES,#3 Grocery MIDDES MENTCHIES,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437309,9781957437309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-AKF2,#2 Shoe Store MIDDES MENTCHIES,#2 Shoe Store MIDDES MENTCHIES,#2 Shoe Store MIDDES MENTCHIES,#2 Shoe Store MIDDES MENTCHIES,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437293,9781957437293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-AKF1,#1 Toy Store MIDDES MENTCHIES,#1 Toy Store MIDDES MENTCHIES,#1 Toy Store MIDDES MENTCHIES,#1 Toy Store MIDDES MENTCHIES,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437286,9781957437286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CSSING-PSC,Pesach,Pesach,Pesach,Pesach,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,9781957437279,9781957437279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-EAT1,#1: no nosh,#1: no nosh,#1: no nosh,#1: no nosh,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962767,760354962767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-EAT2,#2: table manners,#2: table manners,#2: table manners,#2: table manners,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962774,760354962774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-EAT3,#3: eating healthy,#3: eating healthy,#3: eating healthy,#3: eating healthy,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962781,760354962781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-EAT4,#4: brachos,#4: brachos,#4: brachos,#4: brachos,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962798,760354962798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-TRP1,#1: zoo,#1: zoo,#1: zoo,#1: zoo,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962804,760354962804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-TRP3,#3: park,#3: park,#3: park,#3: park,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962828,760354962828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-TRP4,#4: beach,#4: beach,#4: beach,#4: beach,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962835,760354962835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-MDS1,#1: gedild (patience),#1: gedild (patience),#1: gedild (patience),#1: gedild (patience),Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962842,760354962842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-MDS2,#2: zrizus,#2: zrizus,#2: zrizus,#2: zrizus,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962859,760354962859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-MDS3,#3: tzifridin,#3: tzifridin,#3: tzifridin,#3: tzifridin,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962866,760354962866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-MDS4,#4: achrius MIDDES MENTCHIES,#4: achrius MIDDES MENTCHIES,#4: achrius MIDDES MENTCHIES,#4: achrius MIDDES MENTCHIES,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,760354962873,760354962873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-SSN1,#1: Fall,#1: Fall,#1: Fall,#1: Fall,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,679625304505,679625304505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-SSN2,#2: Winter,#2: Winter,#2: Winter,#2: Winter,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,679625147232,679625147232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-SSN3,#3: Spring,#3: Spring,#3: Spring,#3: Spring,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,679625077300,679625077300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-MMB-SSN4,#4: Summer,#4: Summer,#4: Summer,#4: Summer,Others,Books,Kids & Baby Books,Kinder Blast,Kinder Blast,679625399457,679625399457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SBN-CNK,Chanukah sticker by number,Chanukah sticker by number,Chanukah sticker by number,Chanukah sticker by number,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754198,789185754198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-710-40A,Chanukah 3D foam art,Chanukah 3D foam art,Chanukah 3D foam art,Chanukah 3D foam art,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754327,789185754327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-ROPE,Chanukah Rope It,Chanukah Rope It,Chanukah Rope It,Chanukah Rope It,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754501,789185754501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-02,Chanukah mosaic foam fun,Chanukah mosaic foam fun,Chanukah mosaic foam fun,Chanukah mosaic foam fun,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754518,789185754518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-710-37A,Chanukah color n stick,Chanukah color n stick,Chanukah color n stick,Chanukah color n stick,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,731236530787,731236530787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-TAP,Chanukah Tapetastick,Chanukah Tapetastick,Chanukah Tapetastick,Chanukah Tapetastick,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962507,760354962507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-04,Chanukah DIY foam dreidel,Chanukah DIY foam dreidel,Chanukah DIY foam dreidel,Chanukah DIY foam dreidel,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754099,789185754099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-SMZ-CNK,Chanukah shimmers,Chanukah shimmers,Chanukah shimmers,Chanukah shimmers,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754174,789185754174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-COLB-01,Chanukah coloring book,Chanukah coloring book,Chanukah coloring book,Chanukah coloring book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754488,789185754488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-SKZ,Chanukah Mini Stickeez,Chanukah Mini Stickeez,Chanukah Mini Stickeez,Chanukah Mini Stickeez,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754549,789185754549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CBE-CNK,Chanukah Coloring book Extreme,Chanukah Coloring book Extreme,Chanukah Coloring book Extreme,Chanukah Coloring book Extreme,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754815,789185754815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-BTN,Chanukah Button Blast,Chanukah Button Blast,Chanukah Button Blast,Chanukah Button Blast,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,760354962521,760354962521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-05,Chanukah sun catcher,Chanukah sun catcher,Chanukah sun catcher,Chanukah sun catcher,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754105,789185754105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KBL-GCB-CNK,Chanukah jumbo coloring book,Chanukah jumbo coloring book,Chanukah jumbo coloring book,Chanukah jumbo coloring book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754181,789185754181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-08,Chanukah magic water blast,Chanukah magic water blast,Chanukah magic water blast,Chanukah magic water blast,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754303,789185754303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-710-27E,Chanukah scratch blast,Chanukah scratch blast,Chanukah scratch blast,Chanukah scratch blast,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,731236530763,731236530763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-710-31A,Chanukah mystery stickers,Chanukah mystery stickers,Chanukah mystery stickers,Chanukah mystery stickers,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,743724352894,743724352894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-DDD-CNK,Chanukah connect the dots book,Chanukah connect the dots book,Chanukah connect the dots book,Chanukah connect the dots book,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754228,789185754228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-SAS,Chanukah Stick A Stud,Chanukah Stick A Stud,Chanukah Stick A Stud,Chanukah Stick A Stud,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754525,789185754525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KB-CNK-06,Chanukah foil art poster,Chanukah foil art poster,Chanukah foil art poster,Chanukah foil art poster,Others,Chanukah,Chanukah Crafts,Kinder Blast,Kinder Blast,789185754709,789185754709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
