Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ftÂ³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ftÂ³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ftÂ³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ftÂ³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,1200002,Akito C140 Camera Black,Akito C140 Camera Black,Akito C140 Camera Black,Akito C140 Camera Black,Others,Cameras & Projector,Akito,Akito,791689119366,791689119366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1000003,MP3 player AKITO L5 black/silver,MP3 player AKITO L5 black/silver,MP3 player AKITO L5 black/silver,MP3 player AKITO L5 black/silver,Others,Audio & Music,Akito,Akito,783495152774,783495152774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/eacf67cc-ccb2-490f-8e0f-59d006c07250_dbf8e264-646e-4cfb-966f-59a8abe03940.jpg,1000016,AKITO MP3 S12,AKITO MP3 S12,AKITO MP3 S12,AKITO MP3 S12,Others,Cameras & Projector,Akito,Akito,759675618743,759675618743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cases mp3 akito tpu,cases mp3 akito tpu,cases mp3 akito tpu,cases mp3 akito tpu,Others,Audio & Music,Akito,Akito,1100012,1100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/L14_2341f686-19c9-4614-8042-8bec145f38ae.jpg,1000018,AKITO L14 MP3,AKITO L14 MP3,AKITO L14 MP3,AKITO L14 MP3,Others,Audio & Music,Akito,Akito,759675618767,759675618767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/Box_89c2b957-8981-4716-baa3-c5919a81f6a2.jpg,1400006,AKITO UPBEAT MINI STERO,AKITO UPBEAT MINI STERO,AKITO UPBEAT MINI STERO,AKITO UPBEAT MINI STERO,Others,Karaoke & Microphones,Akito,Akito,759675926084,759675926084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L14 CASE,L14 CASE Cases MP3,L14 CASE Cases MP3,L14 CASE Cases MP3,L14 CASE Cases MP3,Others,Cameras & Projector,Akito,Akito,1000018,1000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Camera Case:PLUS 10 / C12 Pink Ca,Camera Case:PLUS 10 / C12 Pink Ca,Camera Case:PLUS 10 / C12 Pink Ca,Camera Case:PLUS 10 / C12 Pink Ca,Others,Cameras & Projector,Akito,Akito,759675926107,759675926107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1100047,Camera Case:PLUS 10 Case Rose Pink,Camera Case:PLUS 10 Case Rose Pink,Camera Case:PLUS 10 Case Rose Pink,Camera Case:PLUS 10 Case Rose Pink,Others,Cameras & Projector,Akito,Akito,1100047,1100047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Camera Case:PLUS 10 / C12 Black Case,Camera Case:PLUS 10 / C12 Black Case,Camera Case:PLUS 10 / C12 Black Case,Camera Case:PLUS 10 / C12 Black Case,Others,Cameras & Projector,Akito,Akito,759675926114,759675926114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/4f502fb0-b6d4-4732-92e6-28b34eb0f860_6806ddf2-3d9b-401a-af5d-e863a4cfcfd0.jpg,1000017,MP3:S11 BLACK,MP3:S11 BLACK,MP3:S11 BLACK,MP3:S11 BLACK,Others,Audio & Music,Akito,Akito,759675618750,759675618750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/LUMO-X_BOX_5a649703-bbbc-4f2c-a8e2-63a5382546b7.jpg,1600007,Smart Projector,Smart Projector,Smart Projector,Smart Projector,Others,Karaoke & Microphones,Akito,Akito,753287052537,753287052537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/L13_Box_9263867e-ef3f-4452-89b1-b2a1f45b2b13.jpeg,1000019,L13 New MP3 Black,L13 New MP3 Black,L13 New MP3 Black,L13 New MP3 Black,Others,Audio & Music,Akito,Akito,753287052568,753287052568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/PICO-H_616771df-805f-4c8a-8ece-e3d285828b29.jpg,1200009,Digital Cameras:PICO-H BLACK,Digital Cameras:PICO-H BLACK,Digital Cameras:PICO-H BLACK,Digital Cameras:PICO-H BLACK,Others,Cameras & Projector,Akito,Akito,753287052544,753287052544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
