Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,1362,Building Bricks Summerhouse,Building Bricks Summerhouse,Building Bricks Summerhouse,Building Bricks Summerhouse,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709014,786138709014,,,,,,,,,,,,,,,,,,,1.3448,0.9184,0.4756,,4.9,,,,,,,,,,,,,,,,,,
,1363,Building Bricks Vehicles,Building Bricks Vehicles,Building Bricks Vehicles,Building Bricks Vehicles,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709021,786138709021,,,,,,,,,,,,,,,,,,,1.3448,0.9184,0.4756,,4,,,,,,,,,,,,,,,,,,
,1364,Building Bricks My First number Train,Building Bricks My First number Train,Building Bricks My First number Train,Building Bricks My First number Train,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709038,786138709038,,,,,,,,,,,,,,,,,,,0.82,0.656,0.2296,,0.6,,,,,,,,,,,,,,,,,,
,1365,Building Bricks SUPER SET 500 pc,Building Bricks SUPER SET 500 pc,Building Bricks SUPER SET 500 pc,Building Bricks SUPER SET 500 pc,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709045,786138709045,,,,,,,,,,,,,,,,,,,0.9184,0.656,0.41,,2.54,,,,,,,,,,,,,,,,,,
,1368,Snap Tubo,Snap Tubo,Snap Tubo,Snap Tubo,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709663,786138709663,,,,,,,,,,,,,,,,,,,1.3448,0.9184,0.4756,,4.13,,,,,,,,,,,,,,,,,,
,1369,Tubo Transparent,Tubo Transparent,Tubo Transparent,Tubo Transparent,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",Play build,Play build,786138709670,786138709670,,,,,,,,,,,,,,,,,,,1.3448,0.9184,0.4756,,3.82,,,,,,,,,,,,,,,,,,
,1370,Slyders Transparent,Slyders Transparent,Slyders Transparent,Slyders Transparent,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138709687,786138709687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1371,Marble Run,Marble Run,Marble Run,Marble Run,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138709694,786138709694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1377,Flex Tracks,Flex Tracks,Flex Tracks,Flex Tracks,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138710317,786138710317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1378,Speed Tracks,Speed Tracks,Speed Tracks,Speed Tracks,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,786138710324,786138710324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1305,PLAY BUILD BOARDS 2PK,PLAY BUILD BOARDS 2PK,PLAY BUILD BOARDS 2PK,PLAY BUILD BOARDS 2PK,Others,Building Sets & Blocks,"Bricks, Blocks & Building Sets",,,86138800231,86138800231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
