Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,9106,PUFFY STICKER,PUFFY STICKER,PUFFY STICKER,PUFFY STICKER,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772091060,000772091060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30162,MOSAIC STICKER PAD-NATURE,MOSAIC STICKER PAD-NATURE,MOSAIC STICKER PAD-NATURE,MOSAIC STICKER PAD-NATURE,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772301626,000772301626,"Piece together hundreds of colorful stickers to complete beautiful nature scenes! Match 12 pages of number-coded stickers to the numbered spaces on 12 pages of lushly drawn full-color scenes and see them come to life. Sticker sheets are removable for easy matching. It’s fun and easy for kids —and grown-ups, too!—to create mosaics of cardinals, a bee, chipmunk, hummingbird, and more with the more than 850 stickers. It’s a relaxing creative project for nature lovers seven to 107! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51156,Reusable Sticker Pad - Play House!,Reusable Sticker Pad - Play House!,Reusable Sticker Pad - Play House!,Reusable Sticker Pad - Play House!,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772041973,000772041973,"The reusable ""stickers"" in this set cling securely to the sturdy pages, then peel up easily when you're ready to make a change. Five glossy, full-color pages feature five rooms to decorate; five coordinating pages of accessories include 175+ stickers to fill them up! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50332,STICKER WOW! REFILL DOG,STICKER WOW! REFILL DOG,STICKER WOW! REFILL DOG,STICKER WOW! REFILL DOG,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772502054,000772502054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1637,INK PAD,INK PAD,INK PAD,INK PAD,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772016377,000772016377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2304,SCISSOR SKILLS,SCISSOR SKILLS,SCISSOR SKILLS,SCISSOR SKILLS,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772023047,000772023047,"Kids love to cut with scissors--as you can see by the trail of scraps often left in their wake! This creative and practical activity pad gives an engaging, creative direction to scissor work, meaning more concentration and less mess. Organized from simple to more complex, 20 different paper cutting projects (with complete supplies included right in the pages of the book) practice slightly different skills and techniques, and produce 20 unique crafts, games, and activities to offer kids a creative focus and a sense of accomplishment. Plastic safety scissors are included, which naturally encourage proper form and are safe for preschoolers--but any pair of scissors can be used to complete the paper-cutting projects. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50691,Sticker WOW! Activity Pad Set - Turtle,Sticker WOW! Activity Pad Set - Turtle,Sticker WOW! Activity Pad Set - Turtle,Sticker WOW! Activity Pad Set - Turtle,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772502344,000772502344,"Melissa & Doug Sticker WOW!™ is a whole new way to play with stickers! Let the adorable, collectible Kelp the Sea Turtle stamp, stamp, stamp its way through 24 pages of fun-filled, ocean-themed counting, matching, and search-and-find activities. The refillable sticker stamper comes pre-loaded with a sticker stack of 300 assorted stickers – with 100 unique designs in every stack, each sticker is a surprise! Themed refill packs are sold separately and are compatible with any Sticker WOW!™ sticker stamper. Stickers are not reusable, but are easy to remove if necessary. Fill in the activity pages and use for creative art projects, such as bookmarks, posters, cards, and more. Easy-to-remove stickers and the convenient on-the-go format with built-in sticker stamper storage makes Sticker WOW!™ (patent pending) a great mess-free travel activity. Sticker WOW!™ promotes fine motor skills, encourages creative play, and it’s satisfying, fidget fun! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,544,Primary Lacing Beads,Primary Lacing Beads,Primary Lacing Beads,Primary Lacing Beads,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772005449,000772005449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9295,STAINED GLASS BUTTERFLY,STAINED GLASS BUTTERFLY,STAINED GLASS BUTTERFLY,STAINED GLASS BUTTERFLY,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772092951,000772092951,"This peel-and-press sticker craft gives kids everything they need to easily create a spectacular piece of ""stained glass"" art. Just hold up the sheet of colored stickers to the clear frame, peel them off one at a time, and stick them on. Grooves and outlines on the frame make it easy to fit each sticker--featuring realistic textures like bubbles or swirls--into just the right spot. Use the included cord and suction cup to hang the finished artwork in a sunny window to see the beautiful butterfly shimmer to life. Young artists will be enchanted by the results and proud to show them off!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5190,Magic in a Snap Hocus-Pocus Collection,Magic in a Snap Hocus-Pocus Collection,Magic in a Snap Hocus-Pocus Collection,Magic in a Snap Hocus-Pocus Collection,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772051903,000772051903,"It's a snap to learn and perform these professional caliber magic tricks! The tricks in this collection, geared for kids four and older, are simple to master, yet truly amazing to behold. The 12-piece set includes a coin that magically appears in a mesh bag, a case that makes a ""$100 bill"" disappear and re-appear, ball and vase tricks, and a scarf that disappears from a clear tube! Easy-to follow illustrated instructions help budding magicians learn the secrets behind these classic tricks that are sure to wow audiences of all ages!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3774,Wooden Stringing Beads,Wooden Stringing Beads,Wooden Stringing Beads,Wooden Stringing Beads,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772037747,000772037747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3775,Lacing Beads,Lacing Beads,Lacing Beads,Lacing Beads,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772037754,000772037754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3781,Animals Lace and Trace Panels,Animals Lace and Trace Panels,Animals Lace and Trace Panels,Animals Lace and Trace Panels,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772037815,000772037815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4232,SAND ART BOTTLES,SAND ART BOTTLES,SAND ART BOTTLES,SAND ART BOTTLES,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772042321,000772042321,"Add a pinch of this color and a scoop of that color to create a unique sand art project inspired by you and your imagination! Three plastic bottles with stoppers, eight bags of vividly colored sand, a funnel, design tool, and a scoop are included to capture a rainbow in a bottle!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51277,Build-Your-Own Wooden Birdhouse,Build-Your-Own Wooden Birdhouse,Build-Your-Own Wooden Birdhouse,Build-Your-Own Wooden Birdhouse,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772031011,000772031011,"Add your unique personal touches to make an original craft inspired by you and your imagination! It's fun and easy to assemble and decorate this adorable wooden birdhouse. Hang in the yard and feathered friends will love their home-tweet-home! Wooden panels, screws, 4 pots of paint and brush included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4198,Reusable Sticker Pad - Dress-Up,Reusable Sticker Pad - Dress-Up,Reusable Sticker Pad - Dress-Up,Reusable Sticker Pad - Dress-Up,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772041980,000772041980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33256,Paw Patrol Puffy Sticker - Adventure Bay,Paw Patrol Puffy Sticker - Adventure Bay,Paw Patrol Puffy Sticker - Adventure Bay,Paw Patrol Puffy Sticker - Adventure Bay,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772332569,000772332569,"Restickable Puffy Stickers let kids create PAW Patrol™ adventures again and again! Tell countless stories with these fun dimensional stickers and scenes. Just place and layer the Adventure Bay puffy stickers onto the glossy fold-out scenes. Ready for a story change? It's easy to lift, switch, and rearrange it all to depict whatever pup-filled tale a child can imagine! The built-in sticker collection—31 reusable puffy stickers in all--offers lots of opportunities for kids to express their creativity while improving fine motor and communication skills. The spiral-bound format is great for travel, too. PAW Patrol™ is always ready to help, inspiring preschoolers with a blend of teamwork, adventure, and humor as they develop social, emotional, and developmental skills through play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33266,Paw Patrol Wooden Craft Kit - Vehicles,Paw Patrol Wooden Craft Kit - Vehicles,Paw Patrol Wooden Craft Kit - Vehicles,Paw Patrol Wooden Craft Kit - Vehicles,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772332668,000772332668,"Build and then add your unique personal touches to the PAW Patrol™ -- Chase and his police car, Marshall and his fire engine, and Skye and her helicopter with paint and shiny foil stickers! This all-inclusive craft kit includes three wooden vehicles to build, three wooden play figures to add extra pretend play options, eight pots of colorful paint, three easy-clean paintbrushes, and three foil sticker sheets to add fun details to the pups and their vehicles. An engaging activity for kids four and older to do on their own or with friends, these crafts make special keepsakes or gifts. PAW Patrol™ is always ready to help, inspiring preschoolers with a blend of teamwork, adventure, and humor as they develop social, emotional, and developmental skills through play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51081,Decorate-Your-Own Wooden Jewelry Box Craft Kit,Decorate-Your-Own Wooden Jewelry Box Craft Kit,Decorate-Your-Own Wooden Jewelry Box Craft Kit,Decorate-Your-Own Wooden Jewelry Box Craft Kit,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772088619,000772088619,"This Melissa & Doug wooden jewelry box is a craft kit and keepsake all in one! Kids can add their own creative touches and personalize this Created by Me jewelry box and use it to store their jewelry and special little items. The sturdy wooden box is constructed of high-quality, durable wood, and features a mirror inside the lid as well as a velvet ring holder. The all-inclusive craft kit features everything kids need to decorate the pretty pink box. It includes 26 sparkling gem stickers, 38 shimmering foil stickers, three glitter glue sticks and a white glue stick. Decorating the jewelry box isn't just funâ€¦it helps promote fine motor skills, hand-eye coordination, and creative expression. The Jewelry Box Wooden Craft Kit is a wonderful toy for kids as an individual project or a party activity and favor. It makes a great gift for kids ages four and older, for hands-on, screen-free play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33320,Paw Patrol Puffy Sticker ASST,Paw Patrol Puffy Sticker ASST,Paw Patrol Puffy Sticker ASST,Paw Patrol Puffy Sticker ASST,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772333207,000772333207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9643,Melissa & Doug Heart Magnets,Melissa & Doug Heart Magnets,Melissa & Doug Heart Magnets,Melissa & Doug Heart Magnets,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772096430,000772096430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8866,Created by Me Kits Resin Pet Figurines,Created by Me Kits Resin Pet Figurines,Created by Me Kits Resin Pet Figurines,Created by Me Kits Resin Pet Figurines,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772088664,000772088664,"The only difficulty with this craft set will be deciding which of the two ready-to-decorate solid resin pet figurines to paint first! 6 pots of colorful, non-toxic paint and an easy-clean paintbrush are all included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33253,Paw Patrol Restickable Stickers Flip-Flap Pad - Classic Missions,Paw Patrol Restickable Stickers Flip-Flap Pad - Classic Missions,Paw Patrol Restickable Stickers Flip-Flap Pad - Classic Missions,Paw Patrol Restickable Stickers Flip-Flap Pad - Classic Missions,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772332538,000772332538,"Get ready for some PAWsome Classic Missions sticker play with the PAW Patrol Restickable Stickers Flip-Flap Pad! Five full-color scenes transform with the flip of a flap to inspire ""before‚Äù and ""after‚Äù storytelling. Fill the pages with 130 reusable cling-style stickers. Each page has a coordinating restickable sticker sheet--or mix and match stickers to create custom scenes! The colorful stickers stick easily, pull up cleanly, and store conveniently in the spiral-bound pad, making it a great mess-free travel activity for kids three and older. PAW Patrol is always ready to help, inspiring preschoolers with a blend of teamwork, adventure, and humor as they develop social, emotional, and developmental skills through play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,33264,Paw Patrol Wooden Stamps Activity Set,Paw Patrol Wooden Stamps Activity Set,Paw Patrol Wooden Stamps Activity Set,Paw Patrol Wooden Stamps Activity Set,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772332644,000772332644,"The PAW Patrol™ pups are ready to go, go, go wherever imagination leads! Mix and match wooden-handled pup and vehicle stamps and color with markers to create countless PAW Patrol™ adventures! Eight large vehicle stamps, eight medium pup stamps, two washable ink pads, 6 colorful markers, and a 12-page activity pad all store in a sturdy wooden tray for easy cleanup. PAW Patrol™ is always ready to help, inspiring preschoolers with a blend of teamwork, adventure, and humor as they develop social, emotional, and developmental skills through play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9115,Reusable Sticker Pad - Adventure Pad,Reusable Sticker Pad - Adventure Pad,Reusable Sticker Pad - Adventure Pad,Reusable Sticker Pad - Adventure Pad,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772091152,000772091152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9442,On-the-Go Crafts - Origami Activity Set - Animals,On-the-Go Crafts - Origami Activity Set - Animals,On-the-Go Crafts - Origami Activity Set - Animals,On-the-Go Crafts - Origami Activity Set - Animals,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772094429,000772094429,"Making fun, foldable crafts has never been easier! Step-by-step instructions and fold marks on the patterned paper sheets guide kids through the steps to make adorable origami animals. The activity set includes everything needed to make 40 different animal faces and shapes—from kittens and puppies to giraffes, penguins, and even a traditional crane. Use the 36 animal print papers and six patterned papers to create designs, and then add the included 38 detail stickers (like silly eyes or a crown for the frog) to make them pop. Projects range from beginner to intermediate to advanced, helping to develop and advance fine motor skills, hand-eye-coordination, and dexterity. All of the origami supplies store neatly together, making it a great activity for creative kids (ages 6+) on the go! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4193,Make-a-Meal Sticker Pad,Make-a-Meal Sticker Pad,Make-a-Meal Sticker Pad,Make-a-Meal Sticker Pad,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772041935,000772041935,"Pick a place setting--picnic table, cafeteria or fancy dinner--then fill the page with stickers to create your dream dinner. Over 225 stickers include every food group, so it's easy to make a balanced meal and practice healthy eating . . . or pile a plate with doughnuts and ice cream for a meal that could only happen in stickers! Fifteen background pages in three colorful designs tear out cleanly and are big enough to ""serve"" at your make-believe restaurant. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4215,Sticker Collection - Seasons & Celebrations,Sticker Collection - Seasons & Celebrations,Sticker Collection - Seasons & Celebrations,Sticker Collection - Seasons & Celebrations,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772042154,000772042154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30152,Seek & Find Sticker Pad- Animal,Seek & Find Sticker Pad- Animal,Seek & Find Sticker Pad- Animal,Seek & Find Sticker Pad- Animal,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772301527,000772301527,"This fun pad is a seek-and-find game, a coloring pad, and a sticker pad all rolled into one! Match more than 400 full-color stickers to hidden objects on 14 animal-themed pages, then color in the detailed scenes with pencils, markers, or crayons to create one-of-a-kind pictures. Sticker pages are color-coded and labeled to match scenes. The detail-rich scenes include a desert, forest, ocean, pond, rainforest understory, rainforest treetops, dinosaurs, tide pool, arctic, marsh, farm, barn, coral reef, and safari. Perforated edges make it easy to remove sticker pages to match to scenes. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#9504,Mess-Free Glitter Foam Beads Craft Kit,Mess-Free Glitter Foam Beads Craft Kit,Mess-Free Glitter Foam Beads Craft Kit,Mess-Free Glitter Foam Beads Craft Kit,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772095044,000772095044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9524,DYO Monster Truck,DYO Monster Truck,DYO Monster Truck,DYO Monster Truck,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772095242,000772095242,"Get ready to rev up the excitement with this easy-to-assemble monster truck kit. Includes wooden truck, wheels, axles, paint, paintbrush, glue, and truck-themed stickers. Add your unique personal touches to make original crafts inspired by you and your imagination! An ideal party activity or favor. Truck measures approximately 3.25"" long.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2409,Vehicle Stamp Set,Vehicle Stamp Set,Vehicle Stamp Set,Vehicle Stamp Set,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772024099,000772024099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30501,Reusable Sticker Pad - Farm,Reusable Sticker Pad - Farm,Reusable Sticker Pad - Farm,Reusable Sticker Pad - Farm,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772305013,000772305013,"Fill the five reusable scenes with more than 280 cling-style stickers, and create your own barnyard adventures! To set the scene and spur the imagination, five glossy, full-color backgrounds (Pasture, Barnyard, Garden, Barn Interior, Farmers Market) feature lots of space to play creatively. They pull out cleanly too--so this cool set is easy to share. The colorful, kid-friendly stickers (for ages three and older), are organized by scene, stick easily, pull up cleanly, and can be used again and again to keep bringing farm adventures to life. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8851,CREATED BY ME PIRATE CHEST,CREATED BY ME PIRATE CHEST,CREATED BY ME PIRATE CHEST,CREATED BY ME PIRATE CHEST,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772088510,000772088510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4196,Reusable Sticker Pad - Habitats,Reusable Sticker Pad - Habitats,Reusable Sticker Pad - Habitats,Reusable Sticker Pad - Habitats,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772041966,000772041966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2306,Deluxe Happy Handle Stamp Set,Deluxe Happy Handle Stamp Set,Deluxe Happy Handle Stamp Set,Deluxe Happy Handle Stamp Set,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772023061,000772023061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2415,Butterfly and Hearts Stamp Set,Butterfly and Hearts Stamp Set,Butterfly and Hearts Stamp Set,Butterfly and Hearts Stamp Set,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772024150,000772024150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32006,Safari Scissor Skills,Safari Scissor Skills,Safari Scissor Skills,Safari Scissor Skills,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772320061,000772320061,"This creative and practical safari-themed activity pad is a cut above for kids who are developing fine motor skills! Melissa and Doug’s Safari Scissor Skills gives an engaging, creative direction to scissor work, meaning more concentration and less mess. Organized from simple to more complex, 20 different paper cutting projects (with complete supplies included right in the pages of the book) practice slightly different skills and techniques, and produce 20 unique crafts, games, and activities to offer kids four and older a creative focus and a sense of accomplishment. Plastic safety scissors are included, which naturally encourage proper form and are safe for preschoolers--but any pair of scissors can be used to complete the paper-cutting projects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8603,Reusable Sticker Pad - Fairies,Reusable Sticker Pad - Fairies,Reusable Sticker Pad - Fairies,Reusable Sticker Pad - Fairies,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772086035,000772086035,"Five reusable backgrounds set the stage and over 165 enchanting stickers add the fun! This reusable sticker-activity pad let kids create perfect pixie pictures, using fairies, flowers, glowing lanterns, friendly bugs, and more to decorate and fill each oversize scene. All five scenes (fairy village, pond, tree house, wildflower garden, and twilight scene) and coordinating sticker pages are bound into a handy oversize pad for portability and storage, and also tear our cleanly for easy sharing and display. (The rigid cardboard back makes it a great laptop activity for the car or airplane, too!) Pass them around to let up to five kids sticker their scenes at once, or take your time creating a whole fairy world, page by page. The reusable pieces mean it’s simple to reposition the fairy stickers to tell a changing story, reimagine a scene, and have lots of creative fun, time after time! This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8853,Butterfly Chest,Butterfly Chest,Butterfly Chest,Butterfly Chest,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772088534,000772088534,"This special little box will glitter and flitter into children's imagination! Includes a sturdy wooden butterfly-shaped box (3.1 x 1.4 x 2.6 in.), glitter glue, white glue, colorful gem stickers, 4 pots of paint, and a paintbrush. Add your unique personal touches to make an original craft inspired by you and your imagination! A perfect activity for parties or rainy days.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9341,Reusable Sticker Pad - Prehistoric,Reusable Sticker Pad - Prehistoric,Reusable Sticker Pad - Prehistoric,Reusable Sticker Pad - Prehistoric,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772093415,000772093415,"Fill the reusable scenes with more than 175 cling-style stickers, and create your own dinosaur-filled prehistoric adventures! To set the scene and spur the imagination, five glossy, full-color backgrounds (prehistoric ocean, Triassic, Jurassic, Cretaceous, and Ice Age) feature lots of space to play creatively. They pull out cleanly too--so this cool set is easy to share. The colorful, kid-friendly stickers (for ages three and older), are organized by time period, stick easily, pull up cleanly, and can be used again and again to keep bringing prehistoric stories to life. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9362,Wooden Favorite Things Stamp Set,Wooden Favorite Things Stamp Set,Wooden Favorite Things Stamp Set,Wooden Favorite Things Stamp Set,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772093620,000772093620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51160,Reusable Sticker Pad - Vehicles,Reusable Sticker Pad - Vehicles,Reusable Sticker Pad - Vehicles,Reusable Sticker Pad - Vehicles,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772041997,000772041997,"Fill the reusable scenes with 165 cling-style stickers, and create your own busy airport, train tracks, harbor, construction site, or roadway! To set the scene and spur the imagination, five glossy, full-color backgrounds feature lots of space to play creatively. They pull out cleanly too--so this cool set is easy to share. The colorful, kid-friendly stickers, which are organized by theme, stick easily, pull up cleanly, and can be used again and again to keep the action and adventure coming. This product is certified by the Forest Stewardship Council. FSC certification ensures that products come from responsibly managed forests that provide environmental, social, and economic benefits, and that forests are protected for future generations. Please note that FSC certification applies to new inventory only (FSC C156584)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4239,Sweets & Treats Sticker Pad,Sweets & Treats Sticker Pad,Sweets & Treats Sticker Pad,Sweets & Treats Sticker Pad,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772042390,000772042390,"What's sweeter than 100 delicious desserts? 100 desserts with 500 candy, fruit and frosting toppings! With this tantalizing sticker pad, kids can run their own illustrated bake shop and decorate cupcakes, cookies, cakes and other sweets on 16 colorful background pages.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2390,My First Wooden Stamp Set - Farm Animals,My First Wooden Stamp Set - Farm Animals,My First Wooden Stamp Set - Farm Animals,My First Wooden Stamp Set - Farm Animals,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772023900,000772023900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8850,M&D Heart Box - Wooden Craft Kit,M&D Heart Box - Wooden Craft Kit,M&D Heart Box - Wooden Craft Kit,M&D Heart Box - Wooden Craft Kit,Others,Craft Kits Beads & DIY,Melissa & Doug,Melissa & Doug,000772088503,000772088503,"Looking for the perfect spot for storing those treasures that are close to your heart? This kit includes a sturdy wooden heart-shaped box (3.1 x 1.4 x 2.9 in.), glitter glue, white glue, colorful gem stickers, 4 pots of paint, and a paintbrush to let you add your own unique personal touches to make an original craft inspired by you and your imagination! A perfect activity for parties or rainy days.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
