Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,LT700,DARON LIL TRUCKERS SAFARI TRUCK,DARON LIL TRUCKERS SAFARI TRUCK,DARON LIL TRUCKERS SAFARI TRUCK,DARON LIL TRUCKERS SAFARI TRUCK,Vehicles & RC,,,DARON,DARON,817346029066,817346029066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LT750,DARON LIL TRUCKERS DOUBLE DECKER BUS,DARON LIL TRUCKERS DOUBLE DECKER BUS,DARON LIL TRUCKERS DOUBLE DECKER BUS,DARON LIL TRUCKERS DOUBLE DECKER BUS,Vehicles & RC,,,DARON,DARON,817346029073,817346029073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TT1698-1,DARON PULLBACK ACTION VIRGIN ATLANTIC PLANE,DARON PULLBACK ACTION VIRGIN ATLANTIC PLANE,DARON PULLBACK ACTION VIRGIN ATLANTIC PLANE,DARON PULLBACK ACTION VIRGIN ATLANTIC PLANE,Vehicles & RC,,,DARON,DARON,817346029318,817346029318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY56241,TAXI NYC PULLBACK,TAXI NYC PULLBACK,TAXI NYC PULLBACK,TAXI NYC PULLBACK,Vehicles & RC,,,DARON,DARON,817346029745,817346029745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TT61040,DARON PULLBACK ACTION NATIONAL PARKS AIRPLANE,DARON PULLBACK ACTION NATIONAL PARKS AIRPLANE,DARON PULLBACK ACTION NATIONAL PARKS AIRPLANE,DARON PULLBACK ACTION NATIONAL PARKS AIRPLANE,Vehicles & RC,,,DARON,DARON,817346029806,817346029806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY9040,FDNY AMBULANCE HELICOPTER W /LIGHTS & SOUND,FDNY AMBULANCE HELICOPTER W /LIGHTS & SOUND,FDNY AMBULANCE HELICOPTER W /LIGHTS & SOUND,FDNY AMBULANCE HELICOPTER W /LIGHTS & SOUND,Vehicles & RC,,,DARON,DARON,817346029875,817346029875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY13405,MTA VOLVO ARTICULATED BUS,MTA VOLVO ARTICULATED BUS,MTA VOLVO ARTICULATED BUS,MTA VOLVO ARTICULATED BUS,Vehicles & RC,,,DARON,DARON,817346029882,817346029882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY20618,NYC TAXI FORD SUV W/LIGHT & SOUND,NYC TAXI FORD SUV W/LIGHT & SOUND,NYC TAXI FORD SUV W/LIGHT & SOUND,NYC TAXI FORD SUV W/LIGHT & SOUND,Vehicles & RC,,,DARON,DARON,817346029899,817346029899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY20709,NYC SANITATION FRONT END DUMPSTER GARBAGE TRUCK,NYC SANITATION FRONT END DUMPSTER GARBAGE TRUCK,NYC SANITATION FRONT END DUMPSTER GARBAGE TRUCK,NYC SANITATION FRONT END DUMPSTER GARBAGE TRUCK,Vehicles & RC,,,DARON,DARON,817346029912,817346029912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pmt51355,SPACE SHUTTLE,SPACE SHUTTLE,SPACE SHUTTLE,SPACE SHUTTLE,Vehicles & RC,,,DARON,DARON,830715003290,830715003290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NY24000-1,MTA MOTORIZED SUBWAY CAR W/LIGHTS & SOUND,MTA MOTORIZED SUBWAY CAR W/LIGHTS & SOUND,MTA MOTORIZED SUBWAY CAR W/LIGHTS & SOUND,MTA MOTORIZED SUBWAY CAR W/LIGHTS & SOUND,Vehicles & RC,,,DARON,DARON,830715004259,830715004259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT025,DARON PLUSH SPIRIT AIRLINES AIRPLANE,DARON PLUSH SPIRIT AIRLINES AIRPLANE,DARON PLUSH SPIRIT AIRLINES AIRPLANE,DARON PLUSH SPIRIT AIRLINES AIRPLANE,Vehicles & RC,,,DARON,DARON,830715006147,830715006147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
