Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,"11 "" SCF Tuggy Tortoise","11 "" SCF Tuggy Tortoise","11 "" SCF Tuggy Tortoise","11 "" SCF Tuggy Tortoise",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063855,4001505063855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10 "" Soft Cuddly Friends Liam lion,","10 "" Soft Cuddly Friends Liam lion,","10 "" Soft Cuddly Friends Liam lion,","10 "" Soft Cuddly Friends Liam lion,",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065699,4001505065699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Hedgy Hedgehog","12 "" Hedgy Hedgehog","12 "" Hedgy Hedgehog","12 "" Hedgy Hedgehog",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505069086,4001505069086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"14 "" Rieke dangling fawn, brown","14 "" Rieke dangling fawn, brown","14 "" Rieke dangling fawn, brown","14 "" Rieke dangling fawn, brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505070433,4001505070433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"13 "" Dormili rabbit, brown","13 "" Dormili rabbit, brown","13 "" Dormili rabbit, brown","13 "" Dormili rabbit, brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505080050,4001505080050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"16 "" Fynn Teddy bear, beige","16 "" Fynn Teddy bear, beige","16 "" Fynn Teddy bear, beige","16 "" Fynn Teddy bear, beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505111679,4001505111679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"35 "" Arco Polar Bear","35 "" Arco Polar Bear","35 "" Arco Polar Bear","35 "" Arco Polar Bear",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505115134,4001505115134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends My first Steiff Tedd, blue","10"" Soft Cuddly Friends My first Steiff Tedd, blue","10"" Soft Cuddly Friends My first Steiff Tedd, blue","10"" Soft Cuddly Friends My first Steiff Tedd, blue",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242144,4001505242144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends My first Steiff Hopp","10"" Soft Cuddly Friends My first Steiff Hopp","10"" Soft Cuddly Friends My first Steiff Hopp","10"" Soft Cuddly Friends My first Steiff Hopp",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242335,4001505242335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"9 "" Steiff's Little Friend Issy Donkey, grey/beige","9 "" Steiff's Little Friend Issy Donkey, grey/beige","9 "" Steiff's Little Friend Issy Donkey, grey/beige","9 "" Steiff's Little Friend Issy Donkey, grey/beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505280337,4001505280337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Soft Cuddly Friends Ockto octopus, turqu","11 "" Soft Cuddly Friends Ockto octopus, turqu","11 "" Soft Cuddly Friends Ockto octopus, turqu","11 "" Soft Cuddly Friends Ockto octopus, turqu",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063770,4001505063770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Soft Cuddly Friends Piko pig, pink","11"" Soft Cuddly Friends Piko pig, pink","11"" Soft Cuddly Friends Piko pig, pink","11"" Soft Cuddly Friends Piko pig, pink",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063978,4001505063978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"8 "" SCF Lionel Lion","8 "" SCF Lionel Lion","8 "" SCF Lionel Lion","8 "" SCF Lionel Lion",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065675,4001505065675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"25 "" Bernhard Saint","25 "" Bernhard Saint","25 "" Bernhard Saint","25 "" Bernhard Saint",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505079627,4001505079627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Lilly Dangling Bear","11 "" Lilly Dangling Bear","11 "" Lilly Dangling Bear","11 "" Lilly Dangling Bear",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505111556,4001505111556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends My first Steiff Tedd, blonde","10"" Soft Cuddly Friends My first Steiff Tedd, blonde","10"" Soft Cuddly Friends My first Steiff Tedd, blonde","10"" Soft Cuddly Friends My first Steiff Tedd, blonde",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242120,4001505242120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10 "" Little friend Koko monkey, dar","10 "" Little friend Koko monkey, dar","10 "" Little friend Koko monkey, dar","10 "" Little friend Koko monkey, dar",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505280122,4001505280122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"14 "" Starly dangling unicorn, white","14 "" Starly dangling unicorn, white","14 "" Starly dangling unicorn, white","14 "" Starly dangling unicorn, white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505015045,4001505015045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"8 "" Soft Cuddly Friends Aro howler, white","8 "" Soft Cuddly Friends Aro howler, white","8 "" Soft Cuddly Friends Aro howler, white","8 "" Soft Cuddly Friends Aro howler, white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063886,4001505063886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"8 "" Dinkey Donkey","8 "" Dinkey Donkey","8 "" Dinkey Donkey","8 "" Dinkey Donkey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505073922,4001505073922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10 "" Lupi Dalmation","10 "" Lupi Dalmation","10 "" Lupi Dalmation","10 "" Lupi Dalmation",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505076916,4001505076916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Princess Cat","12 "" Princess Cat","12 "" Princess Cat","12 "" Princess Cat",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505099250,4001505099250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10 "" Dusty dangling pony, blond","10 "" Dusty dangling pony, blond","10 "" Dusty dangling pony, blond","10 "" Dusty dangling pony, blond",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505122149,4001505122149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends My first Steiff Hopp, Crème","10"" Soft Cuddly Friends My first Steiff Hopp, Crème","10"" Soft Cuddly Friends My first Steiff Hopp, Crème","10"" Soft Cuddly Friends My first Steiff Hopp, Crème",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242342,4001505242342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Charly dangling Teddy Bear, brown","12 "" Charly dangling Teddy Bear, brown","12 "" Charly dangling Teddy Bear, brown","12 "" Charly dangling Teddy Bear, brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505012914,4001505012914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Teddyb.Einstein 28 beige","11 "" Teddyb.Einstein 28 beige","11 "" Teddyb.Einstein 28 beige","11 "" Teddyb.Einstein 28 beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505022098,4001505022098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Soft Cuddly Friends Brownie monkey, ligh","12 "" Soft Cuddly Friends Brownie monkey, ligh","12 "" Soft Cuddly Friends Brownie monkey, ligh","12 "" Soft Cuddly Friends Brownie monkey, ligh",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505060304,4001505060304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"33 "" Trampili elephant, grey","33 "" Trampili elephant, grey","33 "" Trampili elephant, grey","33 "" Trampili elephant, grey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505064890,4001505064890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"43 "" Tuhin, the white tiger, white","43 "" Tuhin, the white tiger, white","43 "" Tuhin, the white tiger, white","43 "" Tuhin, the white tiger, white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505075742,4001505075742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Moritz Dachshund, dark grey tipped","12 "" Moritz Dachshund, dark grey tipped","12 "" Moritz Dachshund, dark grey tipped","12 "" Moritz Dachshund, dark grey tipped",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505076985,4001505076985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"16 "" Hoppie Rabbit, Lt grey","16 "" Hoppie Rabbit, Lt grey","16 "" Hoppie Rabbit, Lt grey","16 "" Hoppie Rabbit, Lt grey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505080487,4001505080487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends Berno Goldendoodle ,","10"" Soft Cuddly Friends Berno Goldendoodle ,","10"" Soft Cuddly Friends Berno Goldendoodle ,","10"" Soft Cuddly Friends Berno Goldendoodle ,",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505099175,4001505099175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"7 "" Lucy Cat, spotted brown","7 "" Lucy Cat, spotted brown","7 "" Lucy Cat, spotted brown","7 "" Lucy Cat, spotted brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505099663,4001505099663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"9 "" Steiff's Little Friend Linda lamb, wool white","9 "" Steiff's Little Friend Linda lamb, wool white","9 "" Steiff's Little Friend Linda lamb, wool white","9 "" Steiff's Little Friend Linda lamb, wool white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505280030,4001505280030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Edgar Teddy Bear, beige","11 "" Edgar Teddy Bear, beige","11 "" Edgar Teddy Bear, beige","11 "" Edgar Teddy Bear, beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505022388,4001505022388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Lita Lamb white","12 "" Lita Lamb white","12 "" Lita Lamb white","12 "" Lita Lamb white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505073427,4001505073427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"18 "" Senni Bernese Dog","18 "" Senni Bernese Dog","18 "" Senni Bernese Dog","18 "" Senni Bernese Dog",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505079528,4001505079528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"31 "" Mocky Hippo","31 "" Mocky Hippo","31 "" Mocky Hippo","31 "" Mocky Hippo",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505085352,4001505085352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends Cassie cat, reddish","10"" Soft Cuddly Friends Cassie cat, reddish","10"" Soft Cuddly Friends Cassie cat, reddish","10"" Soft Cuddly Friends Cassie cat, reddish",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505099182,4001505099182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Lotte Teddy bear in suitcase, white","11 "" Lotte Teddy bear in suitcase, white","11 "" Lotte Teddy bear in suitcase, white","11 "" Lotte Teddy bear in suitcase, white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505111464,4001505111464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" My Bearly Teddy Bear, beige","11 "" My Bearly Teddy Bear, beige","11 "" My Bearly Teddy Bear, beige","11 "" My Bearly Teddy Bear, beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505113529,4001505113529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Soft Cuddly Friends Bearzy Teddy bear, b","11 "" Soft Cuddly Friends Bearzy Teddy bear, b","11 "" Soft Cuddly Friends Bearzy Teddy bear, b","11 "" Soft Cuddly Friends Bearzy Teddy bear, b",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505241536,4001505241536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"8 "" Wild Sweeties Tamme seal music","8 "" Wild Sweeties Tamme seal music","8 "" Wild Sweeties Tamme seal music","8 "" Wild Sweeties Tamme seal music",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242113,4001505242113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"16 "" Elmar Teddy Bear, golden brown","16 "" Elmar Teddy Bear, golden brown","16 "" Elmar Teddy Bear, golden brown","16 "" Elmar Teddy Bear, golden brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505022463,4001505022463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Soft Cuddly Friends Tory blue whale Blue","11"" Soft Cuddly Friends Tory blue whale Blue","11"" Soft Cuddly Friends Tory blue whale Blue","11"" Soft Cuddly Friends Tory blue whale Blue",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063831,4001505063831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"18 "" Leo lion, blond","18 "" Leo lion, blond","18 "" Leo lion, blond","18 "" Leo lion, blond",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505064135,4001505064135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" SCF Lionel Lion","12 "" SCF Lionel Lion","12 "" SCF Lionel Lion","12 "" SCF Lionel Lion",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065682,4001505065682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12 "" Tilda Rabbit, Pink","12 "" Tilda Rabbit, Pink","12 "" Tilda Rabbit, Pink","12 "" Tilda Rabbit, Pink",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505080623,4001505080623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" Peppi Puppy","11 "" Peppi Puppy","11 "" Peppi Puppy","11 "" Peppi Puppy",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505083594,4001505083594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"9 "" Mimmi cat, red tabby","9 "" Mimmi cat, red tabby","9 "" Mimmi cat, red tabby","9 "" Mimmi cat, red tabby",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505099229,4001505099229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"3 "" Pendant Jocko monkey head, brown/beige","3 "" Pendant Jocko monkey head, brown/beige","3 "" Pendant Jocko monkey head, brown/beige","3 "" Pendant Jocko monkey head, brown/beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505112485,4001505112485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11 "" My Bearly","11 "" My Bearly","11 "" My Bearly","11 "" My Bearly",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505113543,4001505113543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Soft Cuddly Friends My first Steiff Tedd, pink","10"" Soft Cuddly Friends My first Steiff Tedd, pink","10"" Soft Cuddly Friends My first Steiff Tedd, pink","10"" Soft Cuddly Friends My first Steiff Tedd, pink",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505242137,4001505242137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Charly dangling Teddy bear, beige","12"" Charly dangling Teddy bear, beige","12"" Charly dangling Teddy bear, beige","12"" Charly dangling Teddy bear, beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505012808,4001505012808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Disney Tigger, orange/beige","12"" Disney Tigger, orange/beige","12"" Disney Tigger, orange/beige","12"" Disney Tigger, orange/beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024535,4001505024535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Disney Baloo, bluegrey","12"" Disney Baloo, bluegrey","12"" Disney Baloo, bluegrey","12"" Disney Baloo, bluegrey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024542,4001505024542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Disney Dumbo, light blue","12"" Disney Dumbo, light blue","12"" Disney Dumbo, light blue","12"" Disney Dumbo, light blue",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024559,4001505024559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"9"" Disney Orginal, Lady and the Tramp","9"" Disney Orginal, Lady and the Tramp","9"" Disney Orginal, Lady and the Tramp","9"" Disney Orginal, Lady and the Tramp",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024610,4001505024610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Disney Thumper","12"" Disney Thumper","12"" Disney Thumper","12"" Disney Thumper",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024627,4001505024627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Disney Orginal Simba","10"" Disney Orginal Simba","10"" Disney Orginal Simba","10"" Disney Orginal Simba",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024665,4001505024665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Steiff Disney Stitch,Steiff Disney Stitch,Steiff Disney Stitch,Steiff Disney Stitch,,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505024696,4001505024696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Phil the Squirrel 8""","Phil the Squirrel 8""","Phil the Squirrel 8""","Phil the Squirrel 8""",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505045172,4001505045172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"7"" Cheesy Mouse","7"" Cheesy Mouse","7"" Cheesy Mouse","7"" Cheesy Mouse",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505056246,4001505056246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"13"" Miguel Baby Dangling Sloth, cream","13"" Miguel Baby Dangling Sloth, cream","13"" Miguel Baby Dangling Sloth, cream","13"" Miguel Baby Dangling Sloth, cream",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505056291,4001505056291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hummi Humbolt penguin,Hummi Humbolt penguin,Hummi Humbolt penguin,Hummi Humbolt penguin,,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505057182,4001505057182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Bodo Monkey Brown","12"" Bodo Monkey Brown","12"" Bodo Monkey Brown","12"" Bodo Monkey Brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505060427,4001505060427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"16"" Bodo Monkey, brown","16"" Bodo Monkey, brown","16"" Bodo Monkey, brown","16"" Bodo Monkey, brown",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505060441,4001505060441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Soft Cuddly Friends Nala Penguin 13""","Soft Cuddly Friends Nala Penguin 13""","Soft Cuddly Friends Nala Penguin 13""","Soft Cuddly Friends Nala Penguin 13""",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505062438,4001505062438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Lasse Polar Bear","11"" Lasse Polar Bear","11"" Lasse Polar Bear","11"" Lasse Polar Bear",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505062636,4001505062636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"9"" Robby Seal, grey/white","9"" Robby Seal, grey/white","9"" Robby Seal, grey/white","9"" Robby Seal, grey/white",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063114,4001505063114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Jill Flamingo","12"" Jill Flamingo","12"" Jill Flamingo","12"" Jill Flamingo",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505063992,4001505063992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trampili Elephant Grey 17""","Trampili Elephant Grey 17""","Trampili Elephant Grey 17""","Trampili Elephant Grey 17""",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505064043,4001505064043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Elna Elephant","11"" Elna Elephant","11"" Elna Elephant","11"" Elna Elephant",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505064074,4001505064074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"12"" Ella Elephant, grey","12"" Ella Elephant, grey","12"" Ella Elephant, grey","12"" Ella Elephant, grey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505064982,4001505064982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Leo Lion 25"" Plush","Leo Lion 25"" Plush","Leo Lion 25"" Plush","Leo Lion 25"" Plush",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065170,4001505065170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Denny Dolphin 13""","Denny Dolphin 13""","Denny Dolphin 13""","Denny Dolphin 13""",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065194,4001505065194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Leo Baby Dangling Lion, blonde","11"" Leo Baby Dangling Lion, blonde","11"" Leo Baby Dangling Lion, blonde","11"" Leo Baby Dangling Lion, blonde",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505065651,4001505065651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"10"" Cassie Cat","10"" Cassie Cat","10"" Cassie Cat","10"" Cassie Cat",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067051,4001505067051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"14"" Berno Goldendoodle 36 beige","14"" Berno Goldendoodle 36 beige","14"" Berno Goldendoodle 36 beige","14"" Berno Goldendoodle 36 beige",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067075,4001505067075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"11"" Snuffy Dog","11"" Snuffy Dog","11"" Snuffy Dog","11"" Snuffy Dog",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067082,4001505067082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"18"" Lita Lamb","18"" Lita Lamb","18"" Lita Lamb","18"" Lita Lamb",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067099,4001505067099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Soft Cuddly Friends Samu Dragon 11""","Soft Cuddly Friends Samu Dragon 11""","Soft Cuddly Friends Samu Dragon 11""","Soft Cuddly Friends Samu Dragon 11""",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067105,4001505067105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"14"" Thaisen T-Rex, blue","14"" Thaisen T-Rex, blue","14"" Thaisen T-Rex, blue","14"" Thaisen T-Rex, blue",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067129,4001505067129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"18"" Thaisen T-Rex, grey","18"" Thaisen T-Rex, grey","18"" Thaisen T-Rex, grey","18"" Thaisen T-Rex, grey",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067136,4001505067136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"22"" XL Jimmy Teddy Bear","22"" XL Jimmy Teddy Bear","22"" XL Jimmy Teddy Bear","22"" XL Jimmy Teddy Bear",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067181,4001505067181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"13"" Rocky Dragon","13"" Rocky Dragon","13"" Rocky Dragon","13"" Rocky Dragon",,Dolls,Plush & Stuffed Animals,Steiff,Steiff,4001505067198,4001505067198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
