Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Department,Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
https://www.chazakkinder.com/cdn/shop/files/BZS22_0aaaa219-b158-4016-a653-37c4a664efe2_400x.png?v=1727114218,BZS22,Light up Craft Bird,Light up Craft Bird,Light up Craft Bird,Light up Craft Bird,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,696168620466,696168620466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/BZS23_400x.jpg?v=1732643803,BZS23,Craft by Number Bais Hamikdosh,Craft by Number Bais Hamikdosh,Craft by Number Bais Hamikdosh,Craft by Number Bais Hamikdosh,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,610371732884,610371732884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/CC23_306x.jpg?v=1727114369,BZS24,Craft Melodies of Yerushalayim Design,Craft Melodies of Yerushalayim Design,Craft Melodies of Yerushalayim Design,Craft Melodies of Yerushalayim Design,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,756542319819,756542319819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/diamondz_400x.png?v=1658775885,BZS11,Diamondz Ushpizin,Diamondz Ushpizin,Diamondz Ushpizin,Diamondz Ushpizin,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716158715,731716158715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-01-28115037_290x.png?v=1643389610,BZS04,Ushpizin Scratch Art,Ushpizin Scratch Art,Ushpizin Scratch Art,Ushpizin Scratch Art,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157398,731716157398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-01115825_294x.png?v=1643735349,BZS05,Velvet Art Ushpizin,Velvet Art Ushpizin,Velvet Art Ushpizin,Velvet Art Ushpizin,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157336,731716157336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-01115825_294x.png?v=1643735349,BZS13,Velvet Art Ushpizin,Velvet Art Ushpizin,Velvet Art Ushpizin,Velvet Art Ushpizin,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716158739,731716158739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-02161928_202x.png?v=1643836951,BZS02,Sticker Art Vesamachtah Bchagecha,Sticker Art Vesamachtah Bchagecha,Sticker Art Vesamachtah Bchagecha,Sticker Art Vesamachtah Bchagecha,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157343,731716157343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-02162336_335x.png?v=1643837143,BZS03,Sticker Art Beruchim Habaim,Sticker Art Beruchim Habaim,Sticker Art Beruchim Habaim,Sticker Art Beruchim Habaim,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157350,731716157350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-02162645_306x.png?v=1643906632,BZS07,Foil Art Sukkah Star,Foil Art Sukkah Star,Foil Art Sukkah Star,Foil Art Sukkah Star,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157527,731716157527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-02162655_304x.png?v=1643906543,BZS06,Sukkos Chain Stick Links,Sukkos Chain Stick Links,Sukkos Chain Stick Links,Sukkos Chain Stick Links,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157510,731716157510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-03114448_303x.png?v=1643906964,BZS08,Mosaic Sukkos Art,Mosaic Sukkos Art,Mosaic Sukkos Art,Mosaic Sukkos Art,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157534,731716157534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-02-03114500_311x.png?v=1643906824,BZS09,Sukkos Foam Art,Sukkos Foam Art,Sukkos Foam Art,Sukkos Foam Art,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157541,731716157541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BZD15,Diamondz 3x3 Havdala,Diamondz 3x3 Havdala,Diamondz 3x3 Havdala,Diamondz 3x3 Havdala,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,696168619286,696168619286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-01-27124422_328x.png?v=1643305689,BZS01,Sticker Puzzle Sukkos,Sticker Puzzle Sukkos,Sticker Puzzle Sukkos,Sticker Puzzle Sukkos,Arts & Crafts,Judaica Crafts,,BZ Kinder,BZ Kinder,731716157299,731716157299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/products/Screenshot2022-01-27102153_280x.png?v=1643296931,BZ103,Ready Set Play - Music By NUmber,Ready Set Play - Music By NUmber,Ready Set Play - Music By NUmber,Ready Set Play - Music By NUmber,Baby & Toddler Toys,Activity Books,,BZ Kinder,BZ Kinder,789185828554,789185828554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.chazakkinder.com/cdn/shop/files/1_e0c31db5-6348-4ea6-8189-8567b88e657c_400x.png?v=1742321740,59930,Der Zeide Dertzeilt Vayikra,Der Zeide Dertzeilt Vayikra,Der Zeide Dertzeilt Vayikra,Der Zeide Dertzeilt Vayikra,Books,Judaica Books,,BZ Kinder,BZ Kinder,9781680919134,9781680919134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/CAIAgCAIAgCAIAgP_9k_f6473258-0188-4d8e-9b1f-cdedab34cc5e.jpg,Bz138,FLOOR PUZZLE SHABBOS,FLOOR PUZZLE SHABBOS,FLOOR PUZZLE SHABBOS,FLOOR PUZZLE SHABBOS,Games & Puzzles,Judaica Games,,BZ Kinder,BZ Kinder,731716156957,731716156957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toys4you-fcpos.s3.us-east-2.amazonaws.com/UISoQlQhKhCVCF_2Q_716c408b-de56-433d-9e41-7f4c25c8e6fb.jpg,Bz137,FLOOR PUZZLE PARK,FLOOR PUZZLE PARK,FLOOR PUZZLE PARK,FLOOR PUZZLE PARK,Games & Puzzles,Judaica Games,,BZ Kinder,BZ Kinder,731716156933,731716156933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
