Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ftÂ³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ftÂ³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ftÂ³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ftÂ³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,SMARTPODS WHITE 64GB,SMARTPODS WHITE 64GB,SMARTPODS WHITE 64GB,SMARTPODS WHITE 64GB,,Audio & Music,Samvix,Samvix,766162175764,766162175764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMARTPODS BLACK 64GB,SMARTPODS BLACK 64GB,SMARTPODS BLACK 64GB,SMARTPODS BLACK 64GB,,Audio & Music,Samvix,Samvix,766162176198,766162176198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-H55,SparkGo SP-H55 Label Maker,SparkGo SP-H55 Label Maker,SparkGo SP-H55 Label Maker,SparkGo SP-H55 Label Maker,,Writing Supplies,Samvix,Samvix,702050659824,702050659824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-231E,SparkGo Laminated Label Tape T-231E,SparkGo Laminated Label Tape T-231E,SparkGo Laminated Label Tape T-231E,SparkGo Laminated Label Tape T-231E,,Glue & Tape,Samvix,Samvix,702050659831,702050659831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-221E,SparkGo T-221E Laminated Label Tape,SparkGo T-221E Laminated Label Tape,SparkGo T-221E Laminated Label Tape,SparkGo T-221E Laminated Label Tape,,Glue & Tape,Samvix,Samvix,702050659848,702050659848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-A221E,SparkGo Non-Laminated Label Tape T-A221E,SparkGo Non-Laminated Label Tape T-A221E,SparkGo Non-Laminated Label Tape T-A221E,SparkGo Non-Laminated Label Tape T-A221E,,Glue & Tape,Samvix,Samvix,702050659855,702050659855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-131E,SparkGo Laminated Label Tape T-131E,SparkGo Laminated Label Tape T-131E,SparkGo Laminated Label Tape T-131E,SparkGo Laminated Label Tape T-131E,,Glue & Tape,Samvix,Samvix,702050659862,702050659862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,K-Fly V2 Kosher Drone,K-Fly V2 Kosher Drone,K-Fly V2 Kosher Drone,K-Fly V2 Kosher Drone,,Ships & Aircraft,Samvix,Samvix,702050659992,702050659992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Samvix Glasba 64 MP3, Black No SD slot","Samvix Glasba 64 MP3, Black No SD slot","Samvix Glasba 64 MP3, Black No SD slot","Samvix Glasba 64 MP3, Black No SD slot",,Audio & Music,Samvix,Samvix,638455681651,638455681651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYNAMITE 64GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 64GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 64GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 64GB SAMVIX MP3 PLAYER NO SD SLOT,,Audio & Music,Samvix,Samvix,638455683044,638455683044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IIBUISNESS COMPLETE NO RADIO NO SD 32GB,IIBUISNESS COMPLETE NO RADIO NO SD 32GB,IIBUISNESS COMPLETE NO RADIO NO SD 32GB,IIBUISNESS COMPLETE NO RADIO NO SD 32GB,,Audio & Music,Samvix,Samvix,638455683334,638455683334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAMVIX SMART WATCH 64GB- No SD Slot,SAMVIX SMART WATCH 64GB- No SD Slot,SAMVIX SMART WATCH 64GB- No SD Slot,SAMVIX SMART WATCH 64GB- No SD Slot,,Audio & Music,Samvix,Samvix,766162175344,766162175344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYNAMITE 32GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 32GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 32GB SAMVIX MP3 PLAYER NO SD SLOT,DYNAMITE 32GB SAMVIX MP3 PLAYER NO SD SLOT,,Audio & Music,Samvix,Samvix,638455683327,638455683327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IBUISNESS 64GB SAMVIX MP3 PLAYER NO SD SLOT,IBUISNESS 64GB SAMVIX MP3 PLAYER NO SD SLOT,IBUISNESS 64GB SAMVIX MP3 PLAYER NO SD SLOT,IBUISNESS 64GB SAMVIX MP3 PLAYER NO SD SLOT,,Audio & Music,Samvix,Samvix,637057969853,637057969853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,High Class 128 GB - No SD slot,High Class 128 GB - No SD slot,High Class 128 GB - No SD slot,High Class 128 GB - No SD slot,,Audio & Music,Samvix,Samvix,766162175412,766162175412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,I Business Black 16GB 2 SD slots,I Business Black 16GB 2 SD slots,I Business Black 16GB 2 SD slots,I Business Black 16GB 2 SD slots,,Audio & Music,Samvix,Samvix,766162175887,766162175887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IBusiness 16GB silver 2 SD slots silver,IBusiness 16GB silver 2 SD slots silver,IBusiness 16GB silver 2 SD slots silver,IBusiness 16GB silver 2 SD slots silver,,Audio & Music,Samvix,Samvix,766162175979,766162175979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sargoss Self Inking Stamp,Sargoss Self Inking Stamp,Sargoss Self Inking Stamp,Sargoss Self Inking Stamp,,,Samvix,Samvix,638455683426,638455683426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Samvix Waker Shaker Alarm Clock,Samvix Waker Shaker Alarm Clock,Samvix Waker Shaker Alarm Clock,Samvix Waker Shaker Alarm Clock,,Watches & Clocks,Samvix,Samvix,766162174781,766162174781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DECORATE A TRUCK,DECORATE A TRUCK,DECORATE A TRUCK,DECORATE A TRUCK,,Audio & Music,Samvix,Samvix,24144524567,24144524567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMARTBASS 2.0 MP3 PLAYER,SMARTBASS 2.0 MP3 PLAYER,SMARTBASS 2.0 MP3 PLAYER,SMARTBASS 2.0 MP3 PLAYER,,Audio & Music,Samvix,Samvix,638455681538,638455681538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYNAMITE 8GB MP3 PLAYER - GREEN/WHITE,DYNAMITE 8GB MP3 PLAYER - GREEN/WHITE,DYNAMITE 8GB MP3 PLAYER - GREEN/WHITE,DYNAMITE 8GB MP3 PLAYER - GREEN/WHITE,,Audio & Music,Samvix,Samvix,638455682191,638455682191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GLASBA MP3 (8GB),GLASBA MP3 (8GB),GLASBA MP3 (8GB),GLASBA MP3 (8GB),,Audio & Music,Samvix,Samvix,638455681576,638455681576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMART BASS MP3 PLAYER,SMART BASS MP3 PLAYER,SMART BASS MP3 PLAYER,SMART BASS MP3 PLAYER,,Audio & Music,Samvix,Samvix,638455681569,638455681569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMART BASS 4.0 MP3 PLAYER,SMART BASS 4.0 MP3 PLAYER,SMART BASS 4.0 MP3 PLAYER,SMART BASS 4.0 MP3 PLAYER,,Audio & Music,Samvix,Samvix,638455681682,638455681682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SmartBassPro samvix,SmartBassPro samvix,SmartBassPro samvix,SmartBassPro samvix,,Audio & Music,Samvix,Samvix,638455683525,638455683525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMARTBASSPRO 128GB,SMARTBASSPRO 128GB,SMARTBASSPRO 128GB,SMARTBASSPRO 128GB,,Audio & Music,Samvix,Samvix,637057969792,637057969792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,64 GB IIBUISNESS COMPLETE,64 GB IIBUISNESS COMPLETE,64 GB IIBUISNESS COMPLETE,64 GB IIBUISNESS COMPLETE,,Audio & Music,Samvix,Samvix,637057969983,637057969983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HighClass 16GB SAMVIX MP3 PLAYER BLUE,HighClass 16GB SAMVIX MP3 PLAYER BLUE,HighClass 16GB SAMVIX MP3 PLAYER BLUE,HighClass 16GB SAMVIX MP3 PLAYER BLUE,,Audio & Music,Samvix,Samvix,637057970187,637057970187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMARTBASSPRO 64G,SMARTBASSPRO 64G,SMARTBASSPRO 64G,SMARTBASSPRO 64G,,Audio & Music,Samvix,Samvix,637057970286,637057970286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Samvix iCamera 2.0 (Video),Samvix iCamera 2.0 (Video),Samvix iCamera 2.0 (Video),Samvix iCamera 2.0 (Video),,Audio & Music,Samvix,Samvix,638455682061,638455682061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kosher Rechargeable Waker Shaker Alarm,Kosher Rechargeable Waker Shaker Alarm,Kosher Rechargeable Waker Shaker Alarm,Kosher Rechargeable Waker Shaker Alarm,,Audio & Music,Samvix,Samvix,766162174781,766162174781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TINY SMARTBASS 2.0 4GB SAMVIX MP3 PLAYER BLACK,TINY SMARTBASS 2.0 4GB SAMVIX MP3 PLAYER BLACK,TINY SMARTBASS 2.0 4GB SAMVIX MP3 PLAYER BLACK,TINY SMARTBASS 2.0 4GB SAMVIX MP3 PLAYER BLACK,,Audio & Music,Samvix,Samvix,638455683402,638455683402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAMVIX iProjector FULL HD Home Video,SAMVIX iProjector FULL HD Home Video,SAMVIX iProjector FULL HD Home Video,SAMVIX iProjector FULL HD Home Video,,Audio & Music,Samvix,Samvix,637057970217,637057970217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMARTBASS 8.0 32GB - BLACK,SMARTBASS 8.0 32GB - BLACK,SMARTBASS 8.0 32GB - BLACK,SMARTBASS 8.0 32GB - BLACK,,Audio & Music,Samvix,Samvix,637057970224,637057970224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ICDPX370,SONY VOICE RECORDER,SONY VOICE RECORDER,SONY VOICE RECORDER,SONY VOICE RECORDER,,Audio & Music,Samvix,Samvix,27242898837,27242898837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GOOBABOY X GAME CONSOLE,GOOBABOY X GAME CONSOLE,GOOBABOY X GAME CONSOLE,GOOBABOY X GAME CONSOLE,,Audio & Music,Samvix,Samvix,766162174613,766162174613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLATINUM SUPER GAME CONSOLE 3DX.,PLATINUM SUPER GAME CONSOLE 3DX.,PLATINUM SUPER GAME CONSOLE 3DX.,PLATINUM SUPER GAME CONSOLE 3DX.,,Audio & Music,Samvix,Samvix,766162174620,766162174620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dynamite Case - Black,Dynamite Case - Black,Dynamite Case - Black,Dynamite Case - Black,,Audio & Music,Samvix,Samvix,766162175221,766162175221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PENSON 'Bekaso' 16GB MP3 Player - Blue,PENSON 'Bekaso' 16GB MP3 Player - Blue,PENSON 'Bekaso' 16GB MP3 Player - Blue,PENSON 'Bekaso' 16GB MP3 Player - Blue,,Audio & Music,Samvix,Samvix,766162174736,766162174736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PENSON 'Prime' 16GB MP3 Player - Black,PENSON 'Prime' 16GB MP3 Player - Black,PENSON 'Prime' 16GB MP3 Player - Black,PENSON 'Prime' 16GB MP3 Player - Black,,Audio & Music,Samvix,Samvix,637057969808,637057969808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Smartbass 8.0 Case - Blue,Smartbass 8.0 Case - Blue,Smartbass 8.0 Case - Blue,Smartbass 8.0 Case - Blue,,Audio & Music,Samvix,Samvix,766162175160,766162175160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Smartbass 8.0 Case - Brown,Smartbass 8.0 Case - Brown,Smartbass 8.0 Case - Brown,Smartbass 8.0 Case - Brown,,Audio & Music,Samvix,Samvix,766162175177,766162175177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Smartbass 8.0 Case - Red,Smartbass 8.0 Case - Red,Smartbass 8.0 Case - Red,Smartbass 8.0 Case - Red,,Audio & Music,Samvix,Samvix,766162175184,766162175184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Smartbass 7.0 Case - Black SE,Smartbass 7.0 Case - Black SE,Smartbass 7.0 Case - Black SE,Smartbass 7.0 Case - Black SE,,Audio & Music,Samvix,Samvix,637057970149,637057970149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dynamite Case - Black SE,Dynamite Case - Black SE,Dynamite Case - Black SE,Dynamite Case - Black SE,,Audio & Music,Samvix,Samvix,637057969990,637057969990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Samvix UCamera S7 - Blue, No Video","Samvix UCamera S7 - Blue, No Video","Samvix UCamera S7 - Blue, No Video","Samvix UCamera S7 - Blue, No Video",,Audio & Music,Samvix,Samvix,637057969839,637057969839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-131E,SparkGo T-131E Clear - Laminated Label Tape,SparkGo T-131E Clear - Laminated Label Tape,SparkGo T-131E Clear - Laminated Label Tape,SparkGo T-131E Clear - Laminated Label Tape,,Audio & Music,Samvix,Samvix,702050659862,702050659862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PENSON 'Mentor' 64GB MP3 Player,PENSON 'Mentor' 64GB MP3 Player,PENSON 'Mentor' 64GB MP3 Player,PENSON 'Mentor' 64GB MP3 Player,,Audio & Music,,,766162175498,766162175498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Samvix IBuisness Mehadrin 128GB MP3 Player,Samvix IBuisness Mehadrin 128GB MP3 Player,Samvix IBuisness Mehadrin 128GB MP3 Player,Samvix IBuisness Mehadrin 128GB MP3 Player,,Audio & Music,Samvix,Samvix,766162175757,766162175757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
