Picture,Number,Name(Zh),Name(En),Name(Es),Name(It),Category,Department,Custom Category,Brand,Custom Brand,UPC Code,Origin(UPC),Description,IPK Code,Origin(IPK),Case Code,Origin(Case),Craft(Zh),Craft(En),Craft(Es),Craft(It),Case Rate,Case Length(ft),Case Width(ft),Case Height(ft),Case Cube(ft³),Case Weight(lb),Layer Rate(Case),Pallet Rate(Case),IPK Rate,IPK Length(ft),IPK Width(ft),IPK Height(ft),IPK Cube(ft³),IPK Weight(lb),Layer Rate(IPK),Pallet Rate(IPK),Dozen Rate,Dozen Length(ft),Dozen Width(ft),Dozen Height(ft),Dozen Cube(ft³),Dozen Weight(lb),Layer Rate(Dozen),Pallet Rate(Dozen),Piece Length(ft),Piece Width(ft),Piece Height(ft),Piece Cube(ft³),Piece Weight(lb),Layer Rate(Piece),Pallet Rate(Piece),Future Sale Manage Rate
,,TIGHTS,TIGHTS,TIGHTS,TIGHTS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077263158,687077263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FLIP FLOPS,FLIP FLOPS,FLIP FLOPS,FLIP FLOPS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077264001,687077264001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLAY DRESS,PLAY DRESS,PLAY DRESS,PLAY DRESS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077264612,687077264612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEW YORK DOLL STICKERS,NEW YORK DOLL STICKERS,NEW YORK DOLL STICKERS,NEW YORK DOLL STICKERS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,7290014044746,7290014044746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYD COLLECTION SANDALS,NYD COLLECTION SANDALS,NYD COLLECTION SANDALS,NYD COLLECTION SANDALS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077263998,687077263998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E173,SWIM SUMMER SET-,SWIM SUMMER SET-,SWIM SUMMER SET-,SWIM SUMMER SET-,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,709951192559,709951192559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,G117,DOLL CARRIER,DOLL CARRIER,DOLL CARRIER,DOLL CARRIER,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,709951192672,709951192672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A230,3-1 PLAYSET-FLORAL,3-1 PLAYSET-FLORAL,3-1 PLAYSET-FLORAL,3-1 PLAYSET-FLORAL,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820019,810120820019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J101,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,810120820040,810120820040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J103,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,N.Y. DOLL DOCTOR STICKERS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,810120820057,810120820057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J102,N.Y DOLL DOCTOR STICKERS,N.Y DOLL DOCTOR STICKERS,N.Y DOLL DOCTOR STICKERS,N.Y DOLL DOCTOR STICKERS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,810120820064,810120820064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A243,Doll crib,Doll crib,Doll crib,Doll crib,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,810120820194,810120820194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOLL CLOTHING,DOLL CLOTHING,DOLL CLOTHING,DOLL CLOTHING,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077261352,687077261352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOCKS,SOCKS,SOCKS,SOCKS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077263080,687077263080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal geggings,animal geggings,animal geggings,animal geggings,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077262892,687077262892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NY DOLL COLLECTION SHOES,NY DOLL COLLECTION SHOES,NY DOLL COLLECTION SHOES,NY DOLL COLLECTION SHOES,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077261086,687077261086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BLUE DRESS,BLUE DRESS,BLUE DRESS,BLUE DRESS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077261291,687077261291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B338,"22"" REBORN BABY DOLL","22"" REBORN BABY DOLL","22"" REBORN BABY DOLL","22"" REBORN BABY DOLL",Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560928,850021560928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E186,MY LITTLE CHEF,MY LITTLE CHEF,MY LITTLE CHEF,MY LITTLE CHEF,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,850021560843,850021560843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B352,"14"" Baby Doll Wardrobe Set","14"" Baby Doll Wardrobe Set","14"" Baby Doll Wardrobe Set","14"" Baby Doll Wardrobe Set",Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820378,810120820378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOLL DRESS,DOLL DRESS,DOLL DRESS,DOLL DRESS,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,687077261567,687077261567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b312,14 inch baby doctor set,14 inch baby doctor set,14 inch baby doctor set,14 inch baby doctor set,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560386,850021560386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYD CLOTHING,NYD CLOTHING,NYD CLOTHING,NYD CLOTHING,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,850021560300,850021560300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B306,"16"" Doctor Doll Set","16"" Doctor Doll Set","16"" Doctor Doll Set","16"" Doctor Doll Set",Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560324,850021560324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,baby doll,baby doll,baby doll,baby doll,Others,Dolls,Doll Accessories,NEW YORK DOLL,NEW YORK DOLL,8500215603550,8500215603550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEW YORK DOLL,NEW YORK DOLL,NEW YORK DOLL,NEW YORK DOLL,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560515,850021560515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B136,16 inch doll,16 inch doll,16 inch doll,16 inch doll,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560423,850021560423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B340,Doll Walker Set,Doll Walker Set,Doll Walker Set,Doll Walker Set,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820224,810120820224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYDC D308,NYDC D308,NYDC D308,NYDC D308,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,687077264728,687077264728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"22"" REBORN BABY DOLL BOY","22"" REBORN BABY DOLL BOY","22"" REBORN BABY DOLL BOY","22"" REBORN BABY DOLL BOY",Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820422,810120820422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B308,10 INCH BABY DOCTOR SET,10 INCH BABY DOCTOR SET,10 INCH BABY DOCTOR SET,10 INCH BABY DOCTOR SET,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560348,850021560348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B364,11 INCH DOLL - PURPLE,11 INCH DOLL - PURPLE,11 INCH DOLL - PURPLE,11 INCH DOLL - PURPLE,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820569,810120820569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B367,11 INCH DOLL - PINK,11 INCH DOLL - PINK,11 INCH DOLL - PINK,11 INCH DOLL - PINK,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820590,810120820590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEW YORK 11 INCH DOLL RED,NEW YORK 11 INCH DOLL RED,NEW YORK 11 INCH DOLL RED,NEW YORK 11 INCH DOLL RED,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820606,810120820606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B157,11 inch doll -Blue,11 inch doll -Blue,11 inch doll -Blue,11 inch doll -Blue,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560980,850021560980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A233,Shopping Cart With Playfood,Shopping Cart With Playfood,Shopping Cart With Playfood,Shopping Cart With Playfood,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820095,810120820095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B123,14 inch doll,14 inch doll,14 inch doll,14 inch doll,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560959,850021560959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B332,11 inch doll - red,11 inch doll - red,11 inch doll - red,11 inch doll - red,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560720,850021560720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B333,11 inch doll - green,11 inch doll - green,11 inch doll - green,11 inch doll - green,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,850021560737,850021560737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B366,11 INCH DOLL -ORANGE,11 INCH DOLL -ORANGE,11 INCH DOLL -ORANGE,11 INCH DOLL -ORANGE,Others,Dolls,Dolls,NEW YORK DOLL,NEW YORK DOLL,810120820583,810120820583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E127,Doll Travel set,Doll Travel set,Doll Travel set,Doll Travel set,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,850021560898,850021560898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E179,20pc feeding set,20pc feeding set,20pc feeding set,20pc feeding set,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,850021560065,850021560065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2335,Reborn Doll 20 inch Isabella,Reborn Doll 20 inch Isabella,Reborn Doll 20 inch Isabella,Reborn Doll 20 inch Isabella,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712403,786138712403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2336,Reborn Doll 20 inch Sophia,Reborn Doll 20 inch Sophia,Reborn Doll 20 inch Sophia,Reborn Doll 20 inch Sophia,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712410,786138712410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2337,Reborn Doll 20 inch Elizabeth,Reborn Doll 20 inch Elizabeth,Reborn Doll 20 inch Elizabeth,Reborn Doll 20 inch Elizabeth,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712427,786138712427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2338,Reborn Doll 20 inch Amelia,Reborn Doll 20 inch Amelia,Reborn Doll 20 inch Amelia,Reborn Doll 20 inch Amelia,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712434,786138712434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2339,Reborn Doll 24 inch Olivia,Reborn Doll 24 inch Olivia,Reborn Doll 24 inch Olivia,Reborn Doll 24 inch Olivia,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712441,786138712441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2340,Reborn Doll 24 inch Juliette,Reborn Doll 24 inch Juliette,Reborn Doll 24 inch Juliette,Reborn Doll 24 inch Juliette,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712458,786138712458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2341,Reborn Doll 22 inch Katherine,Reborn Doll 22 inch Katherine,Reborn Doll 22 inch Katherine,Reborn Doll 22 inch Katherine,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712465,786138712465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2342,Reborn Doll 20 inch Gabriella,Reborn Doll 20 inch Gabriella,Reborn Doll 20 inch Gabriella,Reborn Doll 20 inch Gabriella,Others,Dolls,,NEW YORK DOLL,NEW YORK DOLL,786138712472,786138712472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
